t; T; m; Hf; dT; uV; Purge
44.21266;241.7811;1.355396;-19.50459;3.336169;28.20604;100.0246
44.22100;241.8228;1.355199;-19.50293;3.336047;28.20613;100.0120
44.22934;241.8654;1.355036;-19.50138;3.335916;28.20613;100.0079
44.23766;241.9097;1.354966;-19.50005;3.335771;28.20602;100.0152
44.24600;241.9522;1.354998;-19.49849;3.335638;28.20603;99.98800
44.25434;241.9890;1.355037;-19.49680;3.335511;28.20606;100.0084
44.26266;242.0313;1.355031;-19.49531;3.335375;28.20604;99.99780
44.27100;242.0704;1.354964;-19.49358;3.335254;28.20612;99.99119
44.27934;242.1110;1.354850;-19.49194;3.335128;28.20617;100.0234
44.28766;242.1544;1.354732;-19.49061;3.334982;28.20604;99.96206
44.29600;242.1966;1.354655;-19.48944;3.334820;28.20580;99.96644
44.30434;242.2362;1.354619;-19.48779;3.334691;28.20582;100.0476
44.31266;242.2729;1.354552;-19.48589;3.334584;28.20602;100.0452
44.32100;242.3188;1.354422;-19.48450;3.334446;28.20596;99.95395
44.32934;242.3631;1.354245;-19.48296;3.334320;28.20600;100.0261
44.33766;242.4021;1.354066;-19.48143;3.334182;28.20594;99.96582
44.34600;242.4429;1.353940;-19.47969;3.334065;28.20606;100.0189
44.35434;242.4893;1.353871;-19.47816;3.333935;28.20608;99.95069
44.36266;242.5269;1.353854;-19.47666;3.333790;28.20598;100.0521
44.37100;242.5677;1.353812;-19.47508;3.333656;28.20596;99.96669
44.37934;242.6110;1.353720;-19.47353;3.333524;28.20597;100.0202
44.38766;242.6522;1.353649;-19.47229;3.333365;28.20574;100.0219
44.39600;242.6947;1.353532;-19.47108;3.333202;28.20549;99.96460
44.40434;242.7372;1.353408;-19.46959;3.333060;28.20542;99.98391
44.41266;242.7787;1.353283;-19.46831;3.332902;28.20521;100.0606
44.42100;242.8190;1.353144;-19.46724;3.332727;28.20486;99.96444
44.42934;242.8550;1.353016;-19.46626;3.332542;28.20440;100.0238
44.43766;242.8979;1.352906;-19.46474;3.332410;28.20439;99.99700
44.44600;242.9395;1.352813;-19.46344;3.332259;28.20422;99.98369
44.45434;242.9858;1.352701;-19.46204;3.332116;28.20414;99.99449
44.46266;243.0276;1.352577;-19.46072;3.331962;28.20396;99.99859
44.47100;243.0684;1.352424;-19.45961;3.331790;28.20362;100.0187
44.47934;243.1123;1.352310;-19.45860;3.331615;28.20326;99.97316
44.48766;243.1484;1.352170;-19.45705;3.331472;28.20318;100.0454
44.49600;243.1916;1.351993;-19.45570;3.331326;28.20304;99.94028
44.50434;243.2336;1.351819;-19.45383;3.331216;28.20322;100.0430
44.51266;243.2770;1.351624;-19.45235;3.331073;28.20315;99.98514
44.52100;243.3182;1.351395;-19.45126;3.330896;28.20278;100.0083
44.52934;243.3600;1.351156;-19.44961;3.330764;28.20280;100.0153
44.53766;243.3955;1.350980;-19.44816;3.330613;28.20264;99.99047
44.54600;243.4441;1.350851;-19.44625;3.330515;28.20292;99.95106
44.55434;243.4811;1.350713;-19.44454;3.330386;28.20294;100.0434
44.56266;243.5210;1.350559;-19.44292;3.330255;28.20294;99.99387
44.57100;243.5631;1.350433;-19.44152;3.330110;28.20283;99.99109
44.57934;243.6054;1.350332;-19.44044;3.329938;28.20249;99.99968
44.58766;243.6453;1.350233;-19.43935;3.329764;28.20213;99.98504
44.59600;243.6872;1.350172;-19.43810;3.329609;28.20191;100.0232
44.60434;243.7283;1.350132;-19.43628;3.329497;28.20207;99.98449
44.61266;243.7726;1.350096;-19.43511;3.329336;28.20182;100.0195
44.62100;243.8130;1.350049;-19.43378;3.329180;28.20161;99.96319
44.62934;243.8560;1.350016;-19.43266;3.329010;28.20130;100.0824
44.63766;243.8978;1.349977;-19.43115;3.328871;28.20123;99.98759
44.64600;243.9413;1.349909;-19.42944;3.328744;28.20129;99.95711
44.65434;243.9788;1.349842;-19.42742;3.328636;28.20150;99.99868
44.66266;244.0214;1.349789;-19.42548;3.328530;28.20172;100.0537
44.67100;244.0608;1.349760;-19.42390;3.328392;28.20166;99.99916
44.67934;244.1053;1.349704;-19.42227;3.328262;28.20169;99.98999
44.68766;244.1480;1.349643;-19.42052;3.328137;28.20176;99.99720
44.69600;244.1853;1.349581;-19.41850;3.328030;28.20197;99.92876
44.70434;244.2314;1.349498;-19.41687;3.327903;28.20201;100.0402
44.71266;244.2718;1.349386;-19.41546;3.327750;28.20185;100.0438
44.72100;244.3118;1.349321;-19.41389;3.327612;28.20179;99.97634
44.72934;244.3554;1.349320;-19.41240;3.327472;28.20172;99.99422
44.73766;244.3982;1.349342;-19.41092;3.327329;28.20162;99.98359
44.74600;244.4394;1.349369;-19.40950;3.327178;28.20146;100.0207
44.75434;244.4800;1.349328;-19.40792;3.327036;28.20140;99.94074
44.76266;244.5175;1.349263;-19.40616;3.326909;28.20144;100.0169
44.77100;244.5616;1.349170;-19.40506;3.326740;28.20112;99.99804
44.77934;244.6047;1.349064;-19.40412;3.326555;28.20066;100.0299
44.78766;244.6458;1.348994;-19.40272;3.326402;28.20049;100.0097
44.79600;244.6816;1.348913;-19.40092;3.326278;28.20055;99.97284
44.80434;244.7247;1.348767;-19.39919;3.326158;28.20063;100.0042
44.81266;244.7674;1.348633;-19.39747;3.326034;28.20070;99.99887
44.82100;244.8119;1.348520;-19.39588;3.325903;28.20070;99.98500
44.82934;244.8518;1.348416;-19.39395;3.325793;28.20088;100.0332
44.83766;244.8941;1.348358;-19.39198;3.325687;28.20110;99.97609
44.84600;244.9352;1.348302;-19.39031;3.325556;28.20109;99.99301
44.85434;244.9768;1.348244;-19.38856;3.325430;28.20115;99.99103
44.86266;245.0140;1.348187;-19.38651;3.325326;28.20138;100.0122
44.87100;245.0582;1.348113;-19.38490;3.325197;28.20139;100.0416
44.87934;245.1007;1.348068;-19.38337;3.325055;28.20130;99.94644
44.88766;245.1398;1.348018;-19.38154;3.324932;28.20138;100.0121
44.89600;245.1830;1.347918;-19.38013;3.324784;28.20124;100.0128
44.90434;245.2259;1.347774;-19.37896;3.324615;28.20092;100.0129
44.91266;245.2668;1.347637;-19.37738;3.324476;28.20086;99.98170
44.92100;245.3035;1.347532;-19.37606;3.324316;28.20060;100.0319
44.92934;245.3518;1.347406;-19.37481;3.324161;28.20041;99.98980
44.93766;245.3941;1.347272;-19.37349;3.324002;28.20018;99.97595
44.94600;245.4332;1.347137;-19.37186;3.323862;28.20012;100.0254
44.95434;245.4777;1.347005;-19.37002;3.323743;28.20024;99.94839
44.96266;245.5170;1.346838;-19.36838;3.323604;28.20018;100.0458
44.97100;245.5596;1.346695;-19.36697;3.323452;28.20002;100.0102
44.97934;245.5992;1.346540;-19.36555;3.323295;28.19981;99.99409
44.98766;245.6401;1.346416;-19.36394;3.323157;28.19976;99.98858
44.99600;245.6811;1.346308;-19.36220;3.323032;28.19980;100.0033
45.00434;245.7234;1.346186;-19.36028;3.322917;28.19995;100.0088
45.01266;245.7655;1.346076;-19.35862;3.322784;28.19994;99.98531
45.02100;245.8050;1.345982;-19.35669;3.322671;28.20010;99.99081
45.02934;245.8470;1.345888;-19.35507;3.322538;28.20008;100.0309
45.03766;245.8923;1.345787;-19.35404;3.322361;28.19968;99.99098
45.04600;245.9331;1.345717;-19.35254;3.322214;28.19956;99.97222
45.05434;245.9722;1.345658;-19.35113;3.322060;28.19935;100.0154
45.06266;246.0128;1.345646;-19.34928;3.321940;28.19945;99.99172
45.07100;246.0551;1.345609;-19.34746;3.321821;28.19956;99.99351
45.07934;246.0979;1.345529;-19.34580;3.321687;28.19954;99.99855
45.08766;246.1352;1.345461;-19.34399;3.321562;28.19958;100.0137
45.09600;246.1805;1.345415;-19.34204;3.321456;28.19980;99.95055
45.10434;246.2203;1.345322;-19.34052;3.321309;28.19966;100.0284
45.11266;246.2634;1.345189;-19.33944;3.321131;28.19927;99.98719
45.12100;246.3047;1.345077;-19.33750;3.321019;28.19942;100.0433
45.12934;246.3463;1.344991;-19.33600;3.320874;28.19930;100.0088
45.13766;246.3876;1.344942;-19.33410;3.320758;28.19944;100.0053
45.14600;246.4300;1.344870;-19.33254;3.320615;28.19934;99.96897
45.15434;246.4732;1.344762;-19.33124;3.320453;28.19909;100.0028
45.16266;246.5125;1.344659;-19.32992;3.320288;28.19881;100.0076
45.17100;246.5545;1.344526;-19.32873;3.320117;28.19848;100.0240
45.17934;246.5962;1.344420;-19.32720;3.319970;28.19836;99.99953
45.18766;246.6366;1.344389;-19.32520;3.319859;28.19852;99.99247
45.19600;246.6770;1.344379;-19.32317;3.319751;28.19872;99.99103
45.20434;246.7204;1.344300;-19.32156;3.319616;28.19868;99.96231
45.21266;246.7602;1.344161;-19.31942;3.319515;28.19895;100.0462
45.22100;246.8018;1.344002;-19.31768;3.319388;28.19897;99.99272
45.22934;246.8417;1.343876;-19.31586;3.319264;28.19903;99.97852
45.23766;246.8841;1.343818;-19.31411;3.319138;28.19906;100.0056
45.24600;246.9272;1.343772;-19.31252;3.319002;28.19901;99.96769
45.25434;246.9660;1.343715;-19.31093;3.318859;28.19890;100.0514
45.26266;247.0102;1.343623;-19.30954;3.318706;28.19872;100.0054
45.27100;247.0542;1.343499;-19.30799;3.318564;28.19864;99.99518
45.27934;247.0938;1.343400;-19.30646;3.318414;28.19848;100.0173
45.28766;247.1350;1.343324;-19.30472;3.318284;28.19849;100.0031
45.29600;247.1717;1.343253;-19.30362;3.318100;28.19804;99.99637
45.30434;247.2146;1.343165;-19.30225;3.317946;28.19783;99.96616
45.31266;247.2580;1.343018;-19.30063;3.317810;28.19778;100.0176
45.32100;247.2968;1.342859;-19.29912;3.317659;28.19762;99.98178
45.32934;247.3398;1.342719;-19.29795;3.317489;28.19728;99.98691
45.33766;247.3838;1.342652;-19.29636;3.317350;28.19720;100.0170
45.34600;247.4237;1.342607;-19.29512;3.317178;28.19686;99.99055
45.35434;247.4652;1.342565;-19.29401;3.317002;28.19648;100.0097
45.36266;247.5056;1.342484;-19.29254;3.316852;28.19630;99.98534
45.37100;247.5472;1.342414;-19.29128;3.316687;28.19600;100.0782
45.37934;247.5894;1.342352;-19.28957;3.316555;28.19600;99.92254
45.38766;247.6308;1.342284;-19.28804;3.316406;28.19585;99.99382
45.39600;247.6726;1.342248;-19.28676;3.316239;28.19555;100.0136
45.40434;247.7137;1.342201;-19.28508;3.316102;28.19550;99.99168
45.41266;247.7550;1.342133;-19.28294;3.316000;28.19575;100.0160
45.42100;247.7994;1.342054;-19.28112;3.315880;28.19583;100.0080
45.42934;247.8361;1.341980;-19.27894;3.315776;28.19607;99.95285
45.43766;247.8789;1.341927;-19.27704;3.315660;28.19619;100.0522
45.44600;247.9187;1.341870;-19.27511;3.315542;28.19630;99.95542
45.45434;247.9638;1.341792;-19.27334;3.315417;28.19635;99.99238
45.46266;248.0065;1.341699;-19.27153;3.315290;28.19639;100.0359
45.47100;248.0447;1.341632;-19.26969;3.315163;28.19641;100.0323
45.47934;248.0844;1.341534;-19.26840;3.314995;28.19610;99.99476
45.48766;248.1285;1.341418;-19.26713;3.314832;28.19582;99.96863
45.49600;248.1686;1.341262;-19.26530;3.314706;28.19585;99.99024
45.50434;248.2125;1.341091;-19.26409;3.314538;28.19553;99.99095
45.51266;248.2526;1.340948;-19.26298;3.314355;28.19510;99.99475
45.52100;248.2951;1.340798;-19.26213;3.314155;28.19450;100.0273
45.52934;248.3331;1.340685;-19.26103;3.313969;28.19404;99.98962
45.53766;248.3772;1.340606;-19.25958;3.313818;28.19386;100.0172
45.54600;248.4200;1.340509;-19.25816;3.313664;28.19366;99.97809
45.55434;248.4606;1.340387;-19.25677;3.313504;28.19341;100.0442
45.56266;248.5047;1.340310;-19.25450;3.313412;28.19375;100.0139
45.57100;248.5445;1.340272;-19.25225;3.313314;28.19404;99.96922
45.57934;248.5850;1.340274;-19.25102;3.313140;28.19367;100.0290
45.58766;248.6270;1.340239;-19.24926;3.313008;28.19366;99.95472
45.59600;248.6692;1.340151;-19.24689;3.312924;28.19406;100.0136
45.60434;248.7068;1.340054;-19.24449;3.312838;28.19444;100.0004
45.61266;248.7546;1.339926;-19.24229;3.312744;28.19476;100.0128
45.62100;248.7936;1.339812;-19.24071;3.312594;28.19460;99.95272
45.62934;248.8339;1.339752;-19.23913;3.312447;28.19446;100.0260
45.63766;248.8797;1.339755;-19.23759;3.312301;28.19434;99.97837
45.64600;248.9198;1.339739;-19.23625;3.312132;28.19402;100.0106
45.65434;248.9630;1.339673;-19.23480;3.311978;28.19383;100.0066
45.66266;249.0038;1.339541;-19.23296;3.311848;28.19384;100.0089
45.67100;249.0430;1.339404;-19.23132;3.311703;28.19372;99.95038
45.67934;249.0874;1.339296;-19.22989;3.311547;28.19350;100.0346
45.68766;249.1280;1.339191;-19.22852;3.311378;28.19320;100.0198
45.69600;249.1720;1.339099;-19.22734;3.311202;28.19282;99.95074
45.70434;249.2137;1.338957;-19.22594;3.311040;28.19256;100.0246
45.71266;249.2562;1.338761;-19.22428;3.310895;28.19246;100.0494
45.72100;249.2978;1.338521;-19.22268;3.310746;28.19231;99.98031
45.72934;249.3346;1.338307;-19.22090;3.310608;28.19226;99.97447
45.73766;249.3775;1.338163;-19.21921;3.310472;28.19220;100.0079
45.74600;249.4259;1.338121;-19.21756;3.310336;28.19217;99.98530
45.75434;249.4633;1.338118;-19.21586;3.310188;28.19204;100.0220
45.76266;249.5025;1.338095;-19.21449;3.310020;28.19172;100.0607
45.77100;249.5426;1.338056;-19.21278;3.309881;28.19165;99.91822
45.77934;249.5861;1.337953;-19.21097;3.309755;28.19169;100.0024
45.78766;249.6308;1.337843;-19.20905;3.309636;28.19179;100.0126
45.79600;249.6698;1.337777;-19.20739;3.309492;28.19167;100.0316
45.80434;249.7086;1.337734;-19.20586;3.309340;28.19148;100.0097
45.81266;249.7542;1.337725;-19.20436;3.309191;28.19132;99.99281
45.82100;249.7951;1.337664;-19.20323;3.309005;28.19086;99.94861
45.82934;249.8368;1.337520;-19.20226;3.308812;28.19032;100.0184
45.83766;249.8766;1.337300;-19.20058;3.308672;28.19024;100.0318
45.84600;249.9195;1.337105;-19.19920;3.308510;28.18996;99.92364
45.85434;249.9628;1.336982;-19.19756;3.308366;28.18986;100.0450
45.86266;250.0022;1.336966;-19.19581;3.308225;28.18978;100.0177
45.87100;250.0437;1.336998;-19.19437;3.308068;28.18955;100.0056
45.87934;250.0877;1.336978;-19.19309;3.307898;28.18922;99.97399
45.88766;250.1273;1.336844;-19.19148;3.307748;28.18905;100.0154
45.89600;250.1716;1.336624;-19.19018;3.307578;28.18872;99.99049
45.90434;250.2108;1.336393;-19.18833;3.307448;28.18872;99.95855
45.91266;250.2518;1.336213;-19.18647;3.307319;28.18874;100.0137
45.92100;250.2946;1.336113;-19.18536;3.307134;28.18828;100.0104
45.92934;250.3362;1.336024;-19.18419;3.306953;28.18785;100.0491
45.93766;250.3802;1.335880;-19.18316;3.306763;28.18735;100.0328
45.94600;250.4220;1.335727;-19.18148;3.306620;28.18725;99.90981
45.95434;250.4598;1.335577;-19.17999;3.306458;28.18698;100.0121
45.96266;250.5010;1.335484;-19.17856;3.306297;28.18672;99.99789
45.97100;250.5455;1.335454;-19.17716;3.306136;28.18647;100.0386
45.97934;250.5837;1.335449;-19.17530;3.306006;28.18646;99.98251
45.98766;250.6258;1.335431;-19.17414;3.305826;28.18603;100.0394
45.99600;250.6682;1.335350;-19.17324;3.305625;28.18543;99.98244
46.00434;250.7073;1.335234;-19.17169;3.305470;28.18522;99.96324
46.01266;250.7476;1.335104;-19.17024;3.305313;28.18498;100.0014
46.02100;250.7926;1.335010;-19.16862;3.305172;28.18488;99.99626
46.02934;250.8323;1.334893;-19.16774;3.304969;28.18426;100.0074
46.03766;250.8744;1.334760;-19.16638;3.304804;28.18395;99.98778
46.04600;250.9152;1.334633;-19.16460;3.304669;28.18391;100.0382
46.05434;250.9583;1.334537;-19.16331;3.304500;28.18358;99.97999
46.06266;251.0001;1.334486;-19.16206;3.304326;28.18320;99.98186
46.07100;251.0399;1.334486;-19.16007;3.304206;28.18328;100.0306
46.07934;251.0831;1.334551;-19.15809;3.304088;28.18338;99.97601
46.08766;251.1205;1.334608;-19.15670;3.303919;28.18304;99.98680
46.09600;251.1667;1.334654;-19.15508;3.303775;28.18294;100.0195
46.10434;251.2048;1.334667;-19.15360;3.303612;28.18266;99.99438
46.11266;251.2458;1.334690;-19.15192;3.303472;28.18256;99.99728
46.12100;251.2909;1.334709;-19.15033;3.303325;28.18242;99.99366
46.12934;251.3320;1.334701;-19.14873;3.303174;28.18225;100.0385
46.13766;251.3761;1.334611;-19.14698;3.303037;28.18219;100.0087
46.14600;251.4166;1.334481;-19.14574;3.302858;28.18178;99.99395
46.15434;251.4570;1.334336;-19.14473;3.302660;28.18120;99.99232
46.16266;251.4989;1.334209;-19.14332;3.302495;28.18091;99.96359
46.17100;251.5423;1.334143;-19.14118;3.302386;28.18110;99.97641
46.17934;251.5850;1.334128;-19.13962;3.302231;28.18090;100.0280
46.18766;251.6246;1.334108;-19.13851;3.302039;28.18037;100.0046
46.19600;251.6700;1.334039;-19.13746;3.301844;28.17985;100.0213
46.20434;251.7074;1.333967;-19.13620;3.301660;28.17940;99.98444
46.21266;251.7461;1.333923;-19.13504;3.301474;28.17891;99.99572
46.22100;251.7901;1.333961;-19.13397;3.301287;28.17842;100.0098
46.22934;251.8321;1.333966;-19.13283;3.301103;28.17796;100.0216
46.23766;251.8777;1.333945;-19.13139;3.300942;28.17770;99.99689
46.24600;251.9160;1.333896;-19.12991;3.300776;28.17740;99.98244
46.25434;251.9578;1.333779;-19.12880;3.300588;28.17690;100.0082
46.26266;252.0011;1.333633;-19.12725;3.300434;28.17671;99.92545
46.27100;252.0435;1.333524;-19.12561;3.300285;28.17656;100.0151
46.27934;252.0818;1.333471;-19.12421;3.300117;28.17622;100.0116
46.28766;252.1251;1.333470;-19.12255;3.299972;28.17610;100.0365
46.29600;252.1668;1.333448;-19.12147;3.299777;28.17555;100.0386
46.30434;252.2046;1.333348;-19.11980;3.299626;28.17538;99.98124
46.31266;252.2451;1.333213;-19.11802;3.299488;28.17530;100.0032
46.32100;252.2862;1.333054;-19.11701;3.299295;28.17475;99.98264
46.32934;252.3303;1.332909;-19.11588;3.299115;28.17430;99.96453
46.33766;252.3697;1.332820;-19.11497;3.298910;28.17366;100.0051
46.34600;252.4150;1.332719;-19.11434;3.298690;28.17289;100.0251
46.35434;252.4539;1.332588;-19.11318;3.298504;28.17240;100.0245
46.36266;252.4915;1.332422;-19.11175;3.298340;28.17209;99.94338
46.37100;252.5374;1.332224;-19.11071;3.298154;28.17160;100.0207
46.37934;252.5772;1.332054;-19.10915;3.298000;28.17138;99.97821
46.38766;252.6170;1.331965;-19.10758;3.297845;28.17116;100.0305
46.39600;252.6562;1.331977;-19.10617;3.297680;28.17084;100.0435
46.40434;252.7002;1.331985;-19.10487;3.297510;28.17049;99.93520
46.41266;252.7404;1.331963;-19.10394;3.297308;28.16986;100.0179
46.42100;252.7822;1.331870;-19.10267;3.297131;28.16946;100.0318
46.42934;252.8276;1.331745;-19.10127;3.296974;28.16920;99.94731
46.43766;252.8698;1.331602;-19.09966;3.296822;28.16902;100.0395
46.44600;252.9102;1.331480;-19.09820;3.296655;28.16870;99.98758
46.45434;252.9527;1.331377;-19.09732;3.296449;28.16805;99.97590
46.46266;252.9947;1.331258;-19.09615;3.296263;28.16758;100.0117
46.47100;253.0369;1.331131;-19.09554;3.296033;28.16672;100.0291
46.47934;253.0775;1.330978;-19.09469;3.295818;28.16601;99.95101
46.48766;253.1201;1.330901;-19.09318;3.295655;28.16574;100.0634
46.49600;253.1623;1.330858;-19.09164;3.295493;28.16548;99.98322
46.50434;253.1998;1.330838;-19.09076;3.295278;28.16476;99.96828
46.51266;253.2406;1.330774;-19.08998;3.295060;28.16400;100.0053
46.52100;253.2808;1.330657;-19.08922;3.294846;28.16327;100.0076
46.52934;253.3239;1.330511;-19.08834;3.294641;28.16262;99.98155
46.53766;253.3655;1.330372;-19.08680;3.294485;28.16239;100.0831
46.54600;253.4080;1.330277;-19.08594;3.294278;28.16172;99.93392
46.55434;253.4483;1.330189;-19.08471;3.294097;28.16128;100.0067
46.56266;253.4883;1.330118;-19.08366;3.293904;28.16070;99.99020
46.57100;253.5303;1.330026;-19.08312;3.293674;28.15984;100.0296
46.57934;253.5711;1.329909;-19.08254;3.293446;28.15898;100.0072
46.58766;253.6131;1.329794;-19.08072;3.293314;28.15895;99.95156
46.59600;253.6555;1.329734;-19.07906;3.293166;28.15879;100.0110
46.60434;253.6997;1.329682;-19.07753;3.293008;28.15854;100.0340
46.61266;253.7410;1.329627;-19.07634;3.292820;28.15806;99.98236
46.62100;253.7809;1.329534;-19.07502;3.292642;28.15764;100.0057
46.62934;253.8211;1.329372;-19.07370;3.292465;28.15723;99.99512
46.63766;253.8618;1.329219;-19.07271;3.292266;28.15662;99.98986
46.64600;253.9050;1.329086;-19.07159;3.292078;28.15612;100.0021
46.65434;253.9482;1.328990;-19.06996;3.291924;28.15593;99.99132
46.66266;253.9892;1.328904;-19.06808;3.291788;28.15588;100.0148
46.67100;254.0281;1.328834;-19.06716;3.291577;28.15518;99.98175
46.67934;254.0726;1.328798;-19.06619;3.291380;28.15459;100.0044
46.68766;254.1108;1.328805;-19.06524;3.291172;28.15392;100.0363
46.69600;254.1549;1.328762;-19.06396;3.290998;28.15353;99.99364
46.70434;254.1934;1.328665;-19.06277;3.290810;28.15302;99.98108
46.71266;254.2365;1.328577;-19.06156;3.290628;28.15256;99.99188
46.72100;254.2828;1.328522;-19.06054;3.290431;28.15200;99.98852
46.72934;254.3202;1.328436;-19.05868;3.290288;28.15189;100.0346
46.73766;254.3618;1.328318;-19.05763;3.290094;28.15132;100.0111
46.74600;254.4038;1.328175;-19.05646;3.289906;28.15082;100.0104
46.75434;254.4435;1.328022;-19.05519;3.289723;28.15037;99.99034
46.76266;254.4810;1.327856;-19.05404;3.289531;28.14982;99.98595
46.77100;254.5213;1.327693;-19.05235;3.289386;28.14966;99.99832
46.77934;254.5661;1.327648;-19.05104;3.289216;28.14930;99.98749
46.78766;254.6070;1.327642;-19.05006;3.289013;28.14867;99.99586
46.79600;254.6526;1.327614;-19.04888;3.288832;28.14822;99.97119
46.80434;254.6941;1.327534;-19.04717;3.288684;28.14806;100.0290
46.81266;254.7314;1.327442;-19.04621;3.288480;28.14740;99.99340
46.82100;254.7762;1.327317;-19.04506;3.288294;28.14690;100.0023
46.82934;254.8142;1.327192;-19.04398;3.288097;28.14631;100.0326
46.83766;254.8566;1.327074;-19.04300;3.287898;28.14570;99.99731
46.84600;254.8983;1.326969;-19.04188;3.287705;28.14516;99.96121
46.85434;254.9399;1.326883;-19.04138;3.287463;28.14420;100.0075
46.86266;254.9814;1.326754;-19.04068;3.287236;28.14337;100.0102
46.87100;255.0243;1.326631;-19.03983;3.287024;28.14266;99.99282
46.87934;255.0673;1.326540;-19.03900;3.286811;28.14194;99.98731
46.88766;255.1088;1.326421;-19.03793;3.286614;28.14136;100.0071
46.89600;255.1483;1.326296;-19.03654;3.286438;28.14096;100.0214
46.90434;255.1916;1.326202;-19.03534;3.286253;28.14048;99.97197
46.91266;255.2320;1.326154;-19.03402;3.286075;28.14004;100.0553
46.92100;255.2740;1.326074;-19.03264;3.285900;28.13965;99.93059
46.92934;255.3154;1.325970;-19.03133;3.285723;28.13921;100.0540
46.93766;255.3574;1.325891;-19.02996;3.285550;28.13882;100.0129
46.94600;255.3953;1.325865;-19.02826;3.285402;28.13860;99.97289
46.95434;255.4368;1.325894;-19.02654;3.285260;28.13844;99.94676
46.96266;255.4782;1.325966;-19.02512;3.285100;28.13809;100.0471
46.97100;255.5202;1.326031;-19.02390;3.284924;28.13762;99.98402
46.97934;255.5604;1.326042;-19.02355;3.284682;28.13656;100.0032
46.98766;255.6043;1.326012;-19.02299;3.284460;28.13569;100.0413
46.99600;255.6449;1.325920;-19.02234;3.284240;28.13481;99.98754
47.00434;255.6850;1.325862;-19.02140;3.284042;28.13414;99.97464
47.01266;255.7280;1.325812;-19.01981;3.283898;28.13391;100.0029
47.02100;255.7694;1.325766;-19.01812;3.283758;28.13373;100.0113
47.02934;255.8114;1.325673;-19.01690;3.283582;28.13324;99.98789
47.03766;255.8556;1.325560;-19.01561;3.283412;28.13281;100.0183
47.04600;255.8938;1.325426;-19.01422;3.283242;28.13238;99.99928
47.05434;255.9350;1.325328;-19.01295;3.283066;28.13190;99.99124
47.06266;255.9744;1.325281;-19.01085;3.282954;28.13196;100.0234
47.07100;256.0180;1.325231;-19.00879;3.282844;28.13203;99.98575
47.07934;256.0596;1.325204;-19.00672;3.282730;28.13208;99.96209
47.08766;256.1051;1.325168;-19.00488;3.282602;28.13201;100.0075
47.09600;256.1436;1.325106;-19.00354;3.282426;28.13154;100.0464
47.10434;256.1835;1.324960;-19.00268;3.282220;28.13079;99.94405
47.11266;256.2210;1.324830;-19.00123;3.282057;28.13040;99.98080
47.12100;256.2637;1.324719;-18.99985;3.281898;28.13004;100.0705
47.12934;256.3101;1.324611;-18.99801;3.281774;28.13000;99.94102
47.13766;256.3502;1.324500;-18.99634;3.281626;28.12976;100.0231
47.14600;256.3878;1.324413;-18.99488;3.281461;28.12937;99.99574
47.15434;256.4333;1.324348;-18.99376;3.281282;28.12884;100.0123
47.16266;256.4701;1.324292;-18.99252;3.281101;28.12831;100.0503
47.17100;256.5142;1.324184;-18.99138;3.280922;28.12779;99.97034
47.17934;256.5584;1.324122;-18.99018;3.280750;28.12732;99.99782
47.18766;256.5980;1.324108;-18.98845;3.280606;28.12711;99.97125
47.19600;256.6410;1.324003;-18.98733;3.280420;28.12654;100.0254
47.20434;256.6820;1.323818;-18.98621;3.280228;28.12593;99.96087
47.21266;256.7220;1.323672;-18.98546;3.280013;28.12510;100.0537
47.22100;256.7658;1.323537;-18.98411;3.279848;28.12470;99.93181
47.22934;256.8045;1.323440;-18.98271;3.279678;28.12427;100.0702
47.23766;256.8457;1.323338;-18.98162;3.279488;28.12366;99.94231
47.24600;256.8887;1.323231;-18.98061;3.279294;28.12303;100.0032
47.25434;256.9310;1.323168;-18.97952;3.279105;28.12242;100.0213
47.26266;256.9708;1.323076;-18.97862;3.278900;28.12168;100.0219
47.27100;257.0156;1.322994;-18.97770;3.278702;28.12100;100.0044
47.27934;257.0549;1.323006;-18.97631;3.278532;28.12058;100.0077
47.28766;257.0958;1.323061;-18.97496;3.278363;28.12013;100.0152
47.29600;257.1400;1.323062;-18.97363;3.278193;28.11970;99.97798
47.30434;257.1810;1.322983;-18.97309;3.277960;28.11873;99.95566
47.31266;257.2242;1.322814;-18.97233;3.277745;28.11792;99.97119
47.32100;257.2633;1.322666;-18.97084;3.277580;28.11753;100.0403
47.32934;257.3029;1.322557;-18.96958;3.277400;28.11700;100.0299
47.33766;257.3468;1.322480;-18.96833;3.277226;28.11653;99.95851
47.34600;257.3884;1.322388;-18.96703;3.277049;28.11604;99.99746
47.35434;257.4260;1.322262;-18.96584;3.276864;28.11546;100.0174
47.36266;257.4676;1.322094;-18.96439;3.276703;28.11509;99.97062
47.37100;257.5072;1.321946;-18.96341;3.276505;28.11441;100.0265
47.37934;257.5517;1.321822;-18.96234;3.276320;28.11383;99.97964
47.38766;257.5920;1.321734;-18.96085;3.276161;28.11348;100.0243
47.39600;257.6330;1.321660;-18.95908;3.276024;28.11332;100.0007
47.40434;257.6744;1.321574;-18.95822;3.275820;28.11257;99.97509
47.41266;257.7096;1.321478;-18.95685;3.275648;28.11210;100.0092
47.42100;257.7516;1.321371;-18.95589;3.275456;28.11144;100.0003
47.42934;257.7960;1.321330;-18.95461;3.275290;28.11101;100.0175
47.43766;257.8377;1.321306;-18.95300;3.275142;28.11075;99.98432
