"Time","Temperature","Heat flow","Heat","Normalized_heat_flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
691641.180220127,74.9999999665622,5.83755205909565E-06,5.53357627587075,0.000583755205909565,553.357627587075,28.6091829214556,75.0000884518524,75.0000428641515,""
691699.025136948,75.0000001332125,5.83655678901351E-06,5.53391390199895,0.000583655678901351,553.391390199895,28.6101988918972,75.000083096843,75.0000375175285,""
691756.872053623,75.0000002998685,5.8355614845222E-06,5.53425153979979,0.00058355614845222,553.425153979979,28.6115345287666,75.0000777414867,75.0000321705589,""
691814.716970444,75.0000003837326,5.83438031847121E-06,5.5345890339783,0.000583438031847121,553.45890339783,28.6206646231084,75.0000679473156,75.0000223878832,""
691872.562886953,75.0000004233681,5.83309931152664E-06,5.5349264631365,0.000583309931152664,553.49264631365,28.6303246479018,75.0000581529754,75.0000126050385,""
691930.407803535,75.000000463003,5.83181832672562E-06,5.53526388646188,0.000583181832672562,553.526388646187,28.6332883025531,75.0000572619563,75.0000117265849,""
691988.252720356,75.0000002892074,5.83009176517783E-06,5.53560113993885,0.000583009176517783,553.560113993885,28.6357969731677,75.0000563709372,75.0000108481313,""
692046.097637177,74.9999999552833,5.82802933672322E-06,5.53593826538642,0.000582802933672322,553.593826538642,28.6305501072494,75.0000630284427,75.0000175205388,""
692103.944553614,74.9999996213476,5.82596683697339E-06,5.53627540248794,0.000582596683697339,553.627540248794,28.6247760796224,75.0000696863089,75.0000241933075,""
692161.789470196,74.9999995446732,5.8241832107221E-06,5.53661237278039,0.00058241832107221,553.661237278039,28.6229757985814,75.00007496243,75.0000294837361,""
692219.635386944,74.9999997347647,5.82269000054514E-06,5.53694918726518,0.000582269000054514,553.694918726518,28.6214453232985,75.0000802386425,75.0000347742563,""
692277.480303764,74.9999999248529,5.82119681617988E-06,5.53728599592778,0.000582119681617988,553.728599592778,28.6225191909193,75.000077512571,75.0000320618495,""
692335.325220346,75.0000001238178,5.81973621143261E-06,5.53762269857963,0.000581973621143261,553.762269857963,28.6237698588824,75.0000747864996,75.0000293494427,""
692393.170136929,75.0000003355307,5.81832261801545E-06,5.53795924826339,0.000581832261801545,553.795924826339,28.6269680440439,75.0000755991136,75.0000301744724,""
692451.017053604,75.0000005472509,5.81690897572072E-06,5.53829580958397,0.000581690897572072,553.829580958397,28.6302985562865,75.0000764118168,75.0000309995918,""
692508.861970425,75.0000005479941,5.8155475977352E-06,5.5386322810714,0.00058155475977352,553.86322810714,28.6331289009163,75.00007542599,75.0000300282087,""
692566.707886934,75.0000001205233,5.81429273198303E-06,5.53896859882609,0.000581429273198303,553.896859882609,28.6359253663145,75.0000744401461,75.0000290568088,""
692624.552803516,74.9999996930599,5.81303788792254E-06,5.53930491076718,0.000581303788792254,553.930491076717,28.6493316419664,75.0000783749783,75.0000330010643,""
692682.397720099,74.9999994289065,5.81173945755614E-06,5.53964116326521,0.000581173945755614,553.96411632652,28.6634575661673,75.0000823098106,75.0000369453198,""
692740.242636681,74.9999996556586,5.81030920139592E-06,5.53997723597906,0.000581030920139592,553.997723597906,28.6464059557888,75.0000823118517,75.0000369607415,""
692798.089553595,74.9999998824185,5.8088788957761E-06,5.54031332031463,0.00058088788957761,554.031332031463,28.627238963812,75.000082313825,75.0000369760958,""
692855.934470177,75.0000000582168,5.807410845223E-06,5.54064934683052,0.0005807410845223,554.064934683052,28.6301826853105,75.0000808865359,75.0000355611348,""
692913.780386925,74.9999999838348,5.8057556724774E-06,5.54098515045878,0.00058057556724774,554.098515045878,28.634625298829,75.0000794592222,75.0000341461493,""
692971.625303745,74.9999999094541,5.80410052834321E-06,5.54132094828232,0.000580410052834321,554.132094828232,28.6275934989626,75.0000806303955,75.000035331417,""
693029.470220327,74.9999998518279,5.80250814740964E-06,5.54165672585451,0.000580250814740964,554.165672585451,28.6197840930443,75.0000818015688,75.0000365166847,""
