t; T; m; Hf; dT; uV; Purge
83.24600;440.8422;0.6568997;18.63374;0.02242042;0.2622688;100.0750
83.25434;440.8822;0.6565331;18.63070;0.02227738;0.2606006;99.99328
83.26266;440.9183;0.6560606;18.62749;0.02212973;0.2588785;99.96772
83.27100;440.9604;0.6554870;18.62470;0.02199750;0.2573366;100.0427
83.27934;441.0040;0.6549350;18.62173;0.02185262;0.2556468;99.97187
83.28766;441.0456;0.6544922;18.61857;0.02169937;0.2538589;100.0016
83.29600;441.0874;0.6541379;18.61588;0.02157598;0.2524203;99.99362
83.30434;441.1304;0.6537676;18.61328;0.02145714;0.2510350;100.0165
83.31268;441.1728;0.6533153;18.61041;0.02132242;0.2494638;99.99024
83.32100;441.2107;0.6527544;18.60708;0.02116398;0.2476150;99.99709
83.32934;441.2522;0.6522637;18.60408;0.02101996;0.2459347;100.0102
83.33768;441.2932;0.6517961;18.60121;0.02088593;0.2443714;99.99772
83.34600;441.3380;0.6514120;18.59834;0.02074704;0.2427512;100.0025
83.35434;441.3797;0.6509781;18.59520;0.02059708;0.2410013;99.99109
83.36266;441.4176;0.6505490;18.59226;0.02046488;0.2394592;100.0061
83.37100;441.4610;0.6503434;18.58964;0.02034316;0.2380396;99.97712
83.37934;441.5034;0.6499230;18.58678;0.02021011;0.2364875;100.0134
83.38766;441.5470;0.6494308;18.58374;0.02006220;0.2347615;100.0056
83.39600;441.5888;0.6487750;18.58125;0.01995221;0.2334790;100.0181
83.40434;441.6306;0.6482527;18.57882;0.01984688;0.2322511;99.95960
83.41266;441.6686;0.6478892;18.57617;0.01973366;0.2309307;100.0308
83.42100;441.7116;0.6475668;18.57354;0.01961333;0.2295272;99.97149
83.42934;441.7538;0.6470346;18.57048;0.01946739;0.2278238;100.0517
83.43768;441.7940;0.6465370;18.56764;0.01933760;0.2263093;99.97589
83.44600;441.8361;0.6459705;18.56468;0.01919759;0.2246752;99.97618
83.45434;441.8781;0.6454288;18.56228;0.01909382;0.2234652;100.0018
83.46268;441.9246;0.6449249;18.55959;0.01896481;0.2219597;99.96545
83.47100;441.9650;0.6443512;18.55676;0.01883684;0.2204663;100.0592
83.47934;442.0062;0.6440394;18.55366;0.01868980;0.2187498;100.0057
83.48766;442.0450;0.6436585;18.55058;0.01854724;0.2170856;99.98999
83.49600;442.0876;0.6433100;18.54782;0.01842014;0.2156021;99.98176
83.50434;442.1286;0.6427997;18.54456;0.01826280;0.2137648;100.0148
83.51266;442.1708;0.6423018;18.54171;0.01813044;0.2122198;100.0017
83.52100;442.2094;0.6418360;18.53897;0.01800953;0.2108086;99.98468
83.52934;442.2514;0.6413839;18.53634;0.01789142;0.2094302;100.0521
83.53766;442.2912;0.6408222;18.53319;0.01774214;0.2076870;99.94256
83.54600;442.3352;0.6404678;18.53006;0.01758734;0.2058789;99.99306
83.55434;442.3750;0.6401202;18.52676;0.01742734;0.2040098;100.0075
83.56268;442.4180;0.6396016;18.52342;0.01726155;0.2020730;99.99382
83.57100;442.4597;0.6389844;18.52054;0.01712698;0.2005016;100.0024
83.57934;442.5011;0.6383676;18.51767;0.01699336;0.1989412;100.0398
83.58768;442.5414;0.6380341;18.51480;0.01686113;0.1973972;99.99866
83.59600;442.5824;0.6376291;18.51219;0.01674421;0.1960322;99.97304
83.60434;442.6253;0.6370254;18.50941;0.01661472;0.1945200;100.0248
83.61266;442.6639;0.6365210;18.50650;0.01648295;0.1929812;99.98153
83.62100;442.7102;0.6361563;18.50369;0.01634613;0.1913831;99.98536
83.62934;442.7482;0.6358597;18.50111;0.01623678;0.1901065;100.0342
83.63766;442.7889;0.6354932;18.49879;0.01613981;0.1889748;99.98954
83.64600;442.8350;0.6348996;18.49619;0.01601727;0.1875438;100.0266
83.65434;442.8742;0.6343508;18.49346;0.01589658;0.1861344;99.93791
83.66266;442.9172;0.6337559;18.49054;0.01575829;0.1845187;100.0262
83.67100;442.9602;0.6330972;18.48794;0.01564082;0.1831468;100.0458
83.67934;443.0002;0.6327671;18.48496;0.01550337;0.1815410;99.97709
83.68768;443.0411;0.6326914;18.48187;0.01535806;0.1798430;99.98650
83.69600;443.0830;0.6325804;18.47914;0.01523392;0.1783929;99.99061
83.70434;443.1258;0.6319155;18.47628;0.01510016;0.1768300;99.98563
83.71268;443.1688;0.6309378;18.47316;0.01494936;0.1750674;100.0226
83.72100;443.2092;0.6302407;18.47016;0.01481140;0.1734554;100.0096
83.72934;443.2512;0.6300210;18.46762;0.01469930;0.1721459;99.95415
83.73766;443.2918;0.6300732;18.46458;0.01455764;0.1704904;99.99208
83.74600;443.3306;0.6298650;18.46161;0.01442275;0.1689140;100.0446
83.75434;443.3720;0.6292749;18.45874;0.01428921;0.1673533;99.97452
83.76266;443.4140;0.6285416;18.45570;0.01414415;0.1656576;100.0608
83.77100;443.4574;0.6277866;18.45293;0.01401485;0.1641465;99.95184
83.77934;443.4993;0.6271695;18.44968;0.01385763;0.1623082;99.99719
83.78766;443.5392;0.6268955;18.44691;0.01373375;0.1608605;100.0102
83.79600;443.5834;0.6266510;18.44421;0.01360728;0.1593823;99.98751
83.80434;443.6244;0.6262870;18.44110;0.01346034;0.1576643;100.0060
83.81268;443.6656;0.6258082;18.43817;0.01332390;0.1560692;100.0194
83.82100;443.7101;0.6251390;18.43539;0.01319293;0.1545382;99.99161
83.82934;443.7466;0.6246568;18.43216;0.01304530;0.1528119;100.0074
83.83768;443.7904;0.6242898;18.42889;0.01288452;0.1509315;99.96046
83.84600;443.8296;0.6238243;18.42609;0.01276014;0.1494775;100.0334
83.85434;443.8704;0.6234474;18.42359;0.01265159;0.1482088;99.99464
83.86266;443.9146;0.6229446;18.42110;0.01253898;0.1468925;100.0114
83.87100;443.9568;0.6224129;18.41799;0.01239089;0.1451605;100.0131
83.87934;443.9958;0.6219736;18.41496;0.01225175;0.1435333;99.99272
83.88766;444.0384;0.6214597;18.41205;0.01211408;0.1419232;100.0139
83.89601;444.0822;0.6209285;18.40913;0.01197523;0.1402993;99.94660
83.90434;444.1210;0.6204014;18.40625;0.01184608;0.1387890;100.0432
83.91266;444.1633;0.6197873;18.40348;0.01171818;0.1372931;99.98595
83.92100;444.2053;0.6193539;18.40104;0.01161205;0.1360523;99.97645
83.92934;444.2440;0.6189783;18.39810;0.01147946;0.1345015;100.0069
83.93768;444.2854;0.6184522;18.39475;0.01131632;0.1325926;99.99639
83.94600;444.3305;0.6179203;18.39185;0.01117716;0.1309647;99.99991
83.95434;444.3718;0.6173559;18.38907;0.01105074;0.1294861;100.0270
83.96268;444.4121;0.6168742;18.38653;0.01094104;0.1282031;100.0201
83.97101;444.4525;0.6164687;18.38380;0.01081948;0.1267812;99.94032
83.97934;444.4954;0.6160259;18.38089;0.01068206;0.1251734;100.0571
83.98766;444.5348;0.6155376;18.37785;0.01054136;0.1235271;99.97225
83.99601;444.5810;0.6150341;18.37527;0.01042086;0.1221174;100.0107
84.00434;444.6248;0.6144922;18.37258;0.01029750;0.1206743;99.98231
84.01266;444.6652;0.6140585;18.36974;0.01017026;0.1191855;100.0020
84.02101;444.7030;0.6136242;18.36680;0.01004028;0.1176646;99.98598
84.02934;444.7467;0.6131547;18.36414;.009918405;0.1162386;99.99445
84.03766;444.7889;0.6126713;18.36130;.009787939;0.1147119;100.0461
84.04600;444.8278;0.6121601;18.35811;.009639663;0.1129764;99.98605
84.05434;444.8696;0.6116742;18.35492;.009487304;0.1111929;99.99445
84.06268;444.9110;0.6112802;18.35198;.009351074;0.1095984;99.97931
84.07100;444.9587;0.6108198;18.34914;.009212524;0.1079767;100.0058
84.07934;444.9970;0.6103829;18.34605;.009072616;0.1063390;99.98866
84.08768;445.0390;0.6099004;18.34264;.008905882;0.1043868;100.0124
84.09601;445.0810;0.6093500;18.33931;.008743749;0.1024884;99.99525
84.10434;445.1240;0.6088699;18.33616;.008592911;0.1007224;100.0268
84.11266;445.1648;0.6083818;18.33302;.008446126;0.09900388;99.95087
84.12101;445.2046;0.6079265;18.32975;.008291725;0.09719592;100.0049
84.12934;445.2441;0.6074479;18.32683;.008159476;0.09564762;100.0258
84.13766;445.2872;0.6067010;18.32420;.008040811;0.09425842;99.98032
84.14601;445.3290;0.6059131;18.32150;.007920339;0.09284806;100.0442
84.15434;445.3690;0.6054326;18.31847;.007779887;0.09120337;99.93469
84.16266;445.4088;0.6050570;18.31531;.007631290;0.08946312;100.0479
84.17100;445.4533;0.6049678;18.31244;.007494266;0.08785844;99.98228
84.17934;445.4917;0.6047222;18.30947;.007360169;0.08628803;100.0264
84.18768;445.5313;0.6039401;18.30676;.007239300;0.08487266;99.97258
84.19600;445.5770;0.6029718;18.30362;.007082561;0.08303668;99.97735
84.20434;445.6200;0.6022744;18.30078;.006950630;0.08149147;99.99541
84.21268;445.6592;0.6021121;18.29756;.006799922;0.07972612;100.0511
84.22101;445.7010;0.6025178;18.29442;.006650205;0.07797226;99.97212
84.22934;445.7434;0.6024500;18.29096;.006479882;0.07597678;100.0350
84.23766;445.7860;0.6016703;18.28805;.006344074;0.07438589;99.95880
84.24601;445.8269;0.6006574;18.28527;.006219804;0.07293022;99.97182
84.25434;445.8660;0.5996629;18.28272;.006111682;0.07166389;100.0336
84.26266;445.9067;0.5992520;18.28004;.005993087;0.07027465;100.0241
84.27101;445.9511;0.5994575;18.27698;.005845666;0.06854737;100.0109
84.27934;445.9904;0.5995522;18.27399;.005710278;0.06696106;99.99005
84.28766;446.0336;0.5991232;18.27132;.005588445;0.06553370;99.97022
84.29600;446.0750;0.5980550;18.26856;.005463794;0.06407322;99.97091
84.30434;446.1146;0.5968768;18.26559;.005329036;0.06249414;100.0477
84.31268;446.1548;0.5964505;18.26312;.005223618;0.06125907;100.0105
84.32100;446.1992;0.5964400;18.26003;.005072974;0.05949355;99.97988
84.32934;446.2425;0.5964011;18.25688;.004921320;0.05771613;99.99809
84.33768;446.2802;0.5959092;18.25356;.004767242;0.05591028;100.0295
84.34601;446.3238;0.5950134;18.25049;.004620522;0.05419060;99.97144
84.35434;446.3622;0.5941540;18.24733;.004474446;0.05247839;100.0004
84.36266;446.4032;0.5936870;18.24423;.004328140;0.05076340;99.99234
84.37101;446.4468;0.5934076;18.24097;.004168872;0.04889634;99.99852
84.37934;446.4878;0.5932253;18.23784;.004020978;0.04716264;100.0141
84.38766;446.5308;0.5927080;18.23502;.003890353;0.04563141;99.96329
84.39601;446.5709;0.5919182;18.23199;.003751656;0.04400550;100.0334
84.40434;446.6120;0.5912440;18.22930;.003632146;0.04260452;100.0113
84.41266;446.6554;0.5907578;18.22664;.003510894;0.04118305;99.99522
84.42100;446.6982;0.5904590;18.22357;.003364758;0.03946963;99.97424
84.42934;446.7420;0.5901098;18.22069;.003230106;0.03789087;100.0005
84.43768;446.7816;0.5896326;18.21789;.003107200;0.03644983;99.99874
84.44600;446.8242;0.5890076;18.21504;.002977428;0.03492816;99.98844
84.45434;446.8620;0.5884559;18.21180;.002828865;0.03318598;100.0688
84.46268;446.9020;0.5879824;18.20850;.002672477;0.03135194;99.95726
84.47101;446.9468;0.5876711;18.20509;.002502894;0.02936302;99.97438
84.47934;446.9900;0.5872870;18.20170;.002336923;0.02741644;99.99155
84.48766;447.0281;0.5867886;18.19870;.002203444;0.02585102;100.0292
84.49601;447.0688;0.5861991;18.19550;.002052315;0.02407843;99.99068
84.50434;447.1114;0.5856190;18.19255;.001914295;0.02245958;100.0100
84.51266;447.1542;0.5850932;18.18939;.001761790;0.02067069;100.0029
84.52101;447.1938;0.5846049;18.18588;.001592784;0.01868813;100.0566
84.52934;447.2388;0.5841934;18.18300;.001455955;0.01708304;99.95047
84.53766;447.2788;0.5837005;18.18010;.001324803;0.01554447;99.95747
84.54600;447.3230;0.5831518;18.17716;.001186657;0.01392378;100.0102
84.55434;447.3650;0.5825921;18.17437;.001061205;0.01245196;100.0247
84.56268;447.4050;0.5820660;18.17135;9.23570E-4;0.01083714;99.98668
84.57100;447.4463;0.5815694;18.16791;7.57625E-4;.008890089;100.0163
84.57934;447.4874;0.5811316;18.16478;6.12054E-4;.007182040;99.96845
84.58768;447.5262;0.5807087;18.16178;4.76689E-4;.005593700;99.99520
84.59601;447.5667;0.5802772;18.15921;3.66227E-4;.004297540;100.0242
84.60434;447.6126;0.5797512;18.15697;2.69163E-4;.003158545;100.0097
84.61266;447.6491;0.5792282;18.15381;1.26887E-4;.001488894;99.97725
84.62101;447.6920;0.5787659;18.15071;-2.1627E-5;-2.5405E-4;99.99801
84.62934;447.7354;0.5782720;18.14775;-1.6097E-4;-1.8894E-3;100.0012
84.63766;447.7790;0.5777847;18.14482;-2.9907E-4;-3.5102E-3;100.0064
84.64601;447.8197;0.5773161;18.14168;-4.4590E-4;-5.2337E-3;100.0348
84.65434;447.8628;0.5768743;18.13866;-5.8828E-4;-6.9049E-3;100.0191
84.66266;447.9040;0.5763916;18.13555;-7.3296E-4;-8.6031E-3;99.96085
84.67100;447.9454;0.5759387;18.13237;-8.8285E-4;-.01036264;100.0155
84.67934;447.9872;0.5754528;18.12881;-1.0560E-3;-.01239540;99.97231
84.68768;448.0280;0.5749668;18.12526;-1.2277E-3;-.01441098;100.0145
84.69600;448.0676;0.5744392;18.12213;-1.3715E-3;-.01609896;99.99789
84.70434;448.1097;0.5739634;18.11931;-1.4983E-3;-.01758822;100.0422
84.71268;448.1514;0.5735611;18.11629;-1.6389E-3;-.01923807;99.95639
84.72101;448.1942;0.5731162;18.11292;-1.8025E-3;-.02115972;99.99856
84.72934;448.2364;0.5725383;18.10994;-1.9406E-3;-.02278116;100.0063
84.73766;448.2741;0.5718613;18.10717;-2.0598E-3;-.02418074;99.98608
84.74601;448.3180;0.5713629;18.10435;-2.1916E-3;-.02572796;99.97778
84.75434;448.3603;0.5710807;18.10150;-2.3215E-3;-.02725412;100.0275
84.76266;448.3988;0.5709553;18.09849;-2.4573E-3;-.02884896;100.0252
84.77101;448.4402;0.5706616;18.09562;-2.5882E-3;-.03038626;99.97124
84.77934;448.4852;0.5699605;18.09290;-2.7144E-3;-.03186873;100.0029
84.78766;448.5211;0.5691205;18.08986;-2.8472E-3;-.03342774;100.0053
84.79600;448.5653;0.5685188;18.08722;-2.9677E-3;-.03484335;100.0091
84.80434;448.6063;0.5682361;18.08459;-3.0826E-3;-.03619362;99.97088
84.81268;448.6470;0.5680266;18.08173;-3.2124E-3;-.03771832;100.0388
84.82100;448.6860;0.5677276;18.07855;-3.3595E-3;-.03944566;99.95381
84.82934;448.7254;0.5671363;18.07532;-3.5109E-3;-.04122395;99.99472
84.83768;448.7709;0.5662937;18.07228;-3.6589E-3;-.04296250;100.0306
84.84601;448.8141;0.5654998;18.06938;-3.7944E-3;-.04455508;99.98561
84.85434;448.8563;0.5648638;18.06643;-3.9309E-3;-.04615811;99.99063
84.86266;448.8961;0.5645184;18.06325;-4.0779E-3;-.04788594;100.0766
84.87101;448.9415;0.5642928;18.06038;-4.2143E-3;-.04948766;99.98053
84.87934;448.9792;0.5639002;18.05712;-4.3624E-3;-.05122828;99.97118
84.88766;449.0213;0.5632399;18.05395;-4.5125E-3;-.05299252;100.0248
84.89601;449.0612;0.5625436;18.05053;-4.6753E-3;-.05490536;99.98670
84.90434;449.1040;0.5620285;18.04773;-4.8025E-3;-.05639956;100.0239
84.91266;449.1433;0.5617248;18.04493;-4.9238E-3;-.05782589;100.0547
84.92100;449.1872;0.5613437;18.04183;-5.0715E-3;-.05956106;99.96069
84.92934;449.2262;0.5608271;18.03875;-5.2117E-3;-.06120862;100.0039
84.93768;449.2690;0.5605391;18.03557;-5.3632E-3;-.06298984;99.96168
84.94600;449.3110;0.5605830;18.03269;-5.4956E-3;-.06454537;99.97959
84.95434;449.3503;0.5600085;18.02953;-5.6417E-3;-.06626300;99.99686
84.96268;449.3950;0.5588576;18.02661;-5.7797E-3;-.06788526;100.0461
84.97101;449.4348;0.5581209;18.02394;-5.8950E-3;-.06924063;99.96048
84.97934;449.4753;0.5577316;18.02099;-6.0283E-3;-.07080740;100.0116
84.98766;449.5164;0.5575330;18.01753;-6.1956E-3;-.07277480;99.98249
84.99601;449.5583;0.5571196;18.01416;-6.3580E-3;-.07468286;100.0546
85.00434;449.6012;0.5565140;18.01123;-6.4937E-3;-.07627826;99.96202
85.01266;449.6382;0.5558380;18.00788;-6.6473E-3;-.07808408;100.0270
85.02101;449.6844;0.5549778;18.00490;-6.7914E-3;-.07977859;99.99061
85.02934;449.7236;0.5540681;18.00165;-6.9421E-3;-.08155137;99.99842
85.03766;449.7636;0.5538649;17.99831;-7.1000E-3;-.08340782;100.0127
85.04600;449.8090;0.5541122;17.99519;-7.2513E-3;-.08518688;99.99012
85.05434;449.8481;0.5538578;17.99170;-7.4169E-3;-.08713319;99.99191
85.06268;449.8926;0.5532116;17.98881;-7.5521E-3;-.08872363;100.0215
85.07100;449.9321;0.5523039;17.98561;-7.6993E-3;-.09045507;100.0341
85.07934;449.9728;0.5516950;17.98278;-7.8254E-3;-.09193772;99.94975
85.08768;450.0141;0.5513750;17.97980;-7.9623E-3;-.09354768;99.96508
85.09601;450.0618;0.5511050;17.97683;-8.1061E-3;-.09523937;100.0079
85.10434;450.1018;0.5507784;17.97388;-8.2375E-3;-.09678505;100.0695
85.11266;450.1437;0.5502330;17.97087;-8.3746E-3;-.09839789;99.95084
85.12101;450.1846;0.5496092;17.96798;-8.5035E-3;-.09991422;99.96001
85.12934;450.2222;0.5489586;17.96502;-8.6327E-3;-0.1014342;100.0705
85.13766;450.2602;0.5484094;17.96206;-8.7632E-3;-0.1029699;99.99450
85.14601;450.3044;0.5480515;17.95948;-8.8791E-3;-0.1043336;99.98316
85.15434;450.3460;0.5476757;17.95672;-9.0030E-3;-0.1057919;99.98149
85.16266;450.3913;0.5471462;17.95394;-9.1325E-3;-0.1073163;100.0340
85.17100;450.4312;0.5466387;17.95093;-9.2669E-3;-0.1088975;99.99462
85.17934;450.4708;0.5460829;17.94807;-9.3936E-3;-0.1103879;100.0037
85.18768;450.5129;0.5455771;17.94483;-9.5489E-3;-0.1122150;99.95389
85.19600;450.5558;0.5451065;17.94158;-9.7048E-3;-0.1140495;100.0293
85.20434;450.5972;0.5445185;17.93849;-9.8490E-3;-0.1157469;100.0034
85.21268;450.6384;0.5440586;17.93555;-9.9824E-3;-0.1173166;99.98853
85.22101;450.6816;0.5436106;17.93286;-.01010114;-0.1187145;100.0241
85.22934;450.7222;0.5431354;17.92954;-.01025710;-0.1205498;99.98922
85.23766;450.7672;0.5427270;17.92680;-.01038149;-0.1220142;99.99706
85.24601;450.8110;0.5422290;17.92360;-.01053316;-0.1237992;99.95890
85.25434;450.8480;0.5416324;17.92052;-.01066927;-0.1254014;100.0051
85.26266;450.8906;0.5410313;17.91775;-.01079254;-0.1268528;100.0104
85.27101;450.9326;0.5405150;17.91513;-.01090508;-0.1281781;99.98374
85.27934;450.9729;0.5401448;17.91224;-.01103336;-0.1296884;100.0444
85.28766;451.0152;0.5398542;17.90965;-.01114510;-0.1310045;99.99889
85.29600;451.0537;0.5393903;17.90665;-.01127794;-0.1325685;99.96536
85.30434;451.0987;0.5388206;17.90338;-.01143669;-0.1344372;99.99088
85.31268;451.1383;0.5382040;17.90066;-.01155302;-0.1358073;100.0163
85.32100;451.1816;0.5376339;17.89812;-.01166467;-0.1371225;100.0313
85.32934;451.2204;0.5372632;17.89518;-.01179560;-0.1386644;99.99712
85.33768;451.2608;0.5369419;17.89234;-.01192161;-0.1401484;99.96661
85.34601;451.3052;0.5366080;17.88922;-.01207129;-0.1419108;99.99387
85.35434;451.3437;0.5361152;17.88629;-.01220006;-0.1434274;99.99722
85.36266;451.3878;0.5354472;17.88381;-.01230908;-0.1447119;100.0153
85.37101;451.4280;0.5348611;17.88099;-.01243341;-0.1461764;100.0248
85.37934;451.4686;0.5343918;17.87821;-.01255555;-0.1476152;99.95849
85.38766;451.5086;0.5339638;17.87559;-.01266746;-0.1489340;100.0166
85.39601;451.5535;0.5335504;17.87278;-.01279799;-0.1504716;100.0223
85.40434;451.5914;0.5330219;17.86932;-.01295984;-0.1523775;99.96734
85.41266;451.6360;0.5324441;17.86634;-.01310073;-0.1540370;100.0169
85.42100;451.6757;0.5319082;17.86342;-.01323011;-0.1555613;99.98006
85.42934;451.7178;0.5314768;17.86070;-.01335136;-0.1569900;100.0020
85.43768;451.7598;0.5310870;17.85744;-.01350504;-0.1588003;100.0142
85.44600;451.8025;0.5306791;17.85441;-.01364520;-0.1604515;100.0081
85.45434;451.8422;0.5301230;17.85132;-.01378592;-0.1621094;99.99258
85.46268;451.8850;0.5295708;17.84825;-.01392816;-0.1637851;99.97670
85.47101;451.9222;0.5291372;17.84488;-.01408260;-0.1656046;99.97622
85.47934;451.9680;0.5286549;17.84156;-.01424589;-0.1675280;100.0159
85.48766;452.0082;0.5281724;17.83860;-.01437829;-0.1690883;100.0287
85.49601;452.0510;0.5276336;17.83588;-.01450014;-0.1705246;99.98936
85.50434;452.0938;0.5270745;17.83261;-.01465437;-0.1723418;100.0099
85.51266;452.1354;0.5265154;17.82935;-.01480694;-0.1741396;99.98621
85.52101;452.1748;0.5260486;17.82636;-.01493978;-0.1757053;99.97004
85.52934;452.2161;0.5256596;17.82327;-.01508208;-0.1773824;100.0221
85.53766;452.2585;0.5253071;17.82014;-.01522820;-0.1791044;99.99168
85.54600;452.2983;0.5248336;17.81684;-.01538192;-0.1809159;100.0164
85.55434;452.3413;0.5242659;17.81408;-.01550552;-0.1823732;99.98511
85.56268;452.3832;0.5238113;17.81141;-.01562156;-0.1837416;100.0277
85.57100;452.4222;0.5234584;17.80846;-.01575134;-0.1852718;99.98550
85.57934;452.4648;0.5231094;17.80552;-.01588575;-0.1868564;99.99828
85.58768;452.5050;0.5226606;17.80236;-.01603163;-0.1885760;100.0218
85.59601;452.5494;0.5221366;17.79959;-.01615844;-0.1900713;99.98407
85.60434;452.5892;0.5215752;17.79664;-.01628961;-0.1916180;99.98541
85.61266;452.6334;0.5209914;17.79375;-.01642305;-0.1931916;99.99570
85.62101;452.6725;0.5205054;17.79108;-.01653550;-0.1945181;100.0076
85.62934;452.7160;0.5201392;17.78824;-.01666480;-0.1960431;100.0221
85.63766;452.7584;0.5197335;17.78536;-.01679438;-0.1975713;100.0071
85.64601;452.7955;0.5192297;17.78238;-.01692322;-0.1990910;99.99634
85.65434;452.8403;0.5186846;17.77928;-.01707069;-0.2008297;99.98320
85.66266;452.8812;0.5181460;17.77617;-.01721311;-0.2025092;99.96744
85.67100;452.9220;0.5177620;17.77352;-.01732599;-0.2038412;100.0387
85.67934;452.9596;0.5172796;17.77074;-.01744396;-0.2052331;100.0230
85.68768;453.0026;0.5168891;17.76787;-.01757536;-0.2067833;99.96609
85.69600;453.0468;0.5164527;17.76522;-.01769410;-0.2081844;99.99124
85.70434;453.0885;0.5159460;17.76201;-.01784339;-0.2099450;100.0626
85.71268;453.1242;0.5154230;17.75923;-.01795934;-0.2113133;99.99952
85.72101;453.1690;0.5149174;17.75646;-.01808709;-0.2128205;99.94092
85.72934;453.2108;0.5144784;17.75376;-.01820578;-0.2142213;99.98274
85.73766;453.2529;0.5140852;17.75113;-.01832022;-0.2155720;100.0174
85.74601;453.2980;0.5136774;17.74876;-.01842194;-0.2167732;100.0274
85.75434;453.3388;0.5131766;17.74583;-.01855232;-0.2183118;99.97139
85.76266;453.3786;0.5127740;17.74296;-.01867720;-0.2197856;99.99399
85.77101;453.4196;0.5122442;17.74052;-.01877696;-0.2209639;99.98575
85.77934;453.4616;0.5118394;17.73785;-.01889326;-0.2223369;99.99826
85.78766;453.4996;0.5113873;17.73509;-.01901074;-0.2237238;100.0179
85.79600;453.5444;0.5109306;17.73207;-.01915186;-0.2253890;100.0865
85.80434;453.5872;0.5105500;17.72894;-.01929756;-0.2271082;99.91298
85.81268;453.6333;0.5101147;17.72563;-.01945794;-0.2290001;99.99732
85.82100;453.6716;0.5095981;17.72233;-.01960678;-0.2307565;100.0320
85.82934;453.7131;0.5091294;17.71920;-.01975017;-0.2324487;99.99719
85.83768;453.7508;0.5086790;17.71621;-.01988084;-0.2339912;99.97819
85.84601;453.7972;0.5082492;17.71343;-.02001019;-0.2355182;100.0250
85.85434;453.8360;0.5077944;17.71022;-.02015491;-0.2372263;99.98922
85.86266;453.8800;0.5072742;17.70731;-.02028826;-0.2388004;99.96634
85.87101;453.9196;0.5068383;17.70423;-.02042523;-0.2404174;100.0296
85.87934;453.9624;0.5063620;17.70137;-.02055298;-0.2419258;99.99194
85.88766;454.0016;0.5058804;17.69856;-.02067326;-0.2433464;99.99200
85.89601;454.0434;0.5054711;17.69588;-.02079126;-0.2447402;100.0048
85.90434;454.0866;0.5050480;17.69322;-.02090873;-0.2461278;100.0027
85.91266;454.1273;0.5045650;17.69027;-.02104038;-0.2476824;99.98085
85.92100;454.1689;0.5040224;17.68775;-.02114663;-0.2489380;100.0263
85.92934;454.2106;0.5035088;17.68465;-.02128840;-0.2506119;100.0252
85.93768;454.2518;0.5030908;17.68145;-.02143668;-0.2523625;99.99694
85.94600;454.2936;0.5026946;17.67787;-.02160906;-0.2543968;99.97043
85.95434;454.3361;0.5020114;17.67481;-.02175022;-0.2560637;99.98376
85.96268;454.3757;0.5012502;17.67193;-.02187564;-0.2575452;100.0380
85.97101;454.4186;0.5007596;17.66907;-.02200441;-0.2590663;99.98836
85.97934;454.4590;0.5002919;17.66623;-.02212902;-0.2605385;100.0214
85.98766;454.4998;0.4998907;17.66337;-.02225525;-0.2620298;99.96736
85.99601;454.5419;0.4995350;17.66026;-.02239840;-0.2637205;100.0220
86.00434;454.5828;0.4989734;17.65708;-.02254469;-0.2654480;99.98275
86.01266;454.6283;0.4982171;17.65449;-.02266052;-0.2668170;99.98664
86.02101;454.6684;0.4976778;17.65174;-.02277835;-0.2682098;100.0047
86.02934;454.7106;0.4972915;17.64882;-.02290952;-0.2697596;99.99247
86.03766;454.7534;0.4972742;17.64572;-.02305244;-0.2714480;100.0087
86.04600;454.7946;0.4972394;17.64261;-.02319381;-0.2731180;99.99512
86.05434;454.8378;0.4966527;17.63959;-.02333211;-0.2747519;99.97931
86.06268;454.8772;0.4961153;17.63629;-.02348162;-0.2765180;100.0377
86.07100;454.9179;0.4957639;17.63274;-.02364986;-0.2785047;100.0012
86.07934;454.9608;0.4953324;17.62986;-.02377920;-0.2800334;100.0078
86.08768;455.0018;0.4950375;17.62624;-.02395106;-0.2820629;100.0271
86.09601;455.0380;0.4948468;17.62261;-.02411861;-0.2840416;99.93805
86.10434;455.0840;0.4944553;17.61916;-.02428914;-0.2860554;100.0224
86.11266;455.1235;0.4940060;17.61616;-.02442177;-0.2876230;99.98022
86.12101;455.1628;0.4935137;17.61282;-.02457701;-0.2894570;100.0007
86.12934;455.2088;0.4930230;17.60966;-.02472954;-0.2912592;100.0065
86.13766;455.2509;0.4926338;17.60612;-.02489916;-0.2932625;100.0259
86.14601;455.2906;0.4920791;17.60265;-.02506264;-0.2951939;100.0150
86.15434;455.3320;0.4912768;17.59981;-.02518758;-0.2966713;99.96968
86.16266;455.3744;0.4909226;17.59663;-.02533541;-0.2984182;100.0452
86.17100;455.4125;0.4909252;17.59344;-.02547877;-0.3001127;99.95907
86.17934;455.4535;0.4908789;17.59009;-.02563610;-0.3019718;100.0128
86.18768;455.4962;0.4903490;17.58734;-.02575734;-0.3034058;99.97731
86.19600;455.5400;0.4894333;17.58429;-.02589953;-0.3050867;100.0364
86.20434;455.5796;0.4885866;17.58105;-.02604637;-0.3068224;99.95631
86.21268;455.6203;0.4882797;17.57772;-.02620150;-0.3086559;100.0012
86.22101;455.6642;0.4883437;17.57487;-.02633086;-0.3101857;100.0231
86.22934;455.7046;0.4882981;17.57199;-.02645704;-0.3116783;99.99816
