t; T; m; Hf; dT; uV; Purge
53.35434;295.8776;0.3913002;-2.668301;-0.1908607;-1.774056;99.95187
53.36266;295.9208;0.3912728;-2.669042;-0.1909415;-1.774866;100.0709
53.37100;295.9572;0.3912325;-2.669314;-0.1909919;-1.775392;99.94355
53.37934;296.0024;0.3911568;-2.669870;-0.1910595;-1.776078;100.0832
53.38766;296.0417;0.3910828;-2.670351;-0.1911234;-1.776731;99.95265
53.39600;296.0820;0.3910014;-2.670951;-0.1911950;-1.777455;99.99478
53.40434;296.1270;0.3909831;-2.671587;-0.1912684;-1.778196;99.98738
53.41266;296.1675;0.3909746;-2.672376;-0.1913529;-1.779040;99.88364
53.42100;296.2066;0.3909660;-2.672646;-0.1914024;-1.779558;100.1087
53.42934;296.2485;0.3909724;-2.673084;-0.1914629;-1.780179;99.99580
53.43768;296.2884;0.3909619;-2.674328;-0.1915782;-1.781309;99.97866
53.44600;296.3343;0.3909684;-2.675763;-0.1917051;-1.782547;100.0318
53.45434;296.3779;0.3909742;-2.676742;-0.1918021;-1.783507;99.96352
53.46266;296.4135;0.3909564;-2.677662;-0.1918966;-1.784444;100.0925
53.47100;296.4587;0.3909200;-2.678552;-0.1919867;-1.785340;99.89926
53.47934;296.4987;0.3908932;-2.679828;-0.1921046;-1.786495;100.0455
53.48766;296.5458;0.3908411;-2.680796;-0.1921998;-1.787439;100.0077
53.49600;296.5833;0.3907812;-2.681753;-0.1922966;-1.788398;99.91542
53.50434;296.6230;0.3907404;-2.682746;-0.1923953;-1.789374;100.0298
53.51266;296.6637;0.3907105;-2.683792;-0.1924972;-1.790379;100.0720
53.52100;296.7035;0.3906641;-2.684430;-0.1925716;-1.791130;99.99986
53.52934;296.7451;0.3905880;-2.685369;-0.1926659;-1.792064;99.95875
53.53766;296.7889;0.3904922;-2.686748;-0.1927894;-1.793268;99.96378
53.54600;296.8289;0.3904302;-2.687820;-0.1928934;-1.794291;100.1450
53.55434;296.8721;0.3903650;-2.688838;-0.1929930;-1.795274;99.89205
53.56268;296.9132;0.3903166;-2.689673;-0.1930806;-1.796145;99.98416
53.57100;296.9553;0.3902596;-2.690536;-0.1931697;-1.797029;100.0583
53.57934;296.9963;0.3902368;-2.691744;-0.1932825;-1.798134;100.0380
53.58766;297.0381;0.3901388;-2.692852;-0.1933886;-1.799175;99.90758
53.59600;297.0818;0.3900316;-2.694014;-0.1934984;-1.800251;99.96591
53.60434;297.1256;0.3899676;-2.695147;-0.1936064;-1.801312;100.0339
53.61266;297.1639;0.3898868;-2.695488;-0.1936618;-1.801882;100.0460
53.62100;297.2034;0.3898480;-2.695760;-0.1937119;-1.802404;99.93908
53.62934;297.2435;0.3897786;-2.696286;-0.1937789;-1.803082;100.0343
53.63766;297.2886;0.3897297;-2.696571;-0.1938286;-1.803599;99.98985
53.64600;297.3300;0.3896686;-2.696922;-0.1938838;-1.804169;100.0472
53.65434;297.3768;0.3896160;-2.697756;-0.1939708;-1.805034;99.94776
53.66266;297.4129;0.3895111;-2.698295;-0.1940400;-1.805733;99.91251
53.67100;297.4560;0.3894617;-2.699139;-0.1941284;-1.806611;100.0982
53.67934;297.4959;0.3894348;-2.699638;-0.1941936;-1.807273;99.93319
53.68768;297.5355;0.3894138;-2.700208;-0.1942635;-1.807978;100.0827
53.69600;297.5785;0.3894200;-2.701088;-0.1943539;-1.808874;99.95391
53.70434;297.6238;0.3894019;-2.702389;-0.1944727;-1.810036;99.96361
53.71266;297.6648;0.3893869;-2.703530;-0.1945821;-1.811110;100.0812
53.72100;297.7009;0.3893462;-2.704795;-0.1947003;-1.812265;100.0375
53.72934;297.7461;0.3893230;-2.705594;-0.1947848;-1.813106;99.96241
53.73766;297.7850;0.3892852;-2.706370;-0.1948689;-1.813944;99.89538
53.74600;297.8292;0.3892550;-2.707218;-0.1949568;-1.814818;100.1164
53.75434;297.8719;0.3892350;-2.707446;-0.1950032;-1.815304;100.0298
53.76266;297.9112;0.3891954;-2.708000;-0.1950726;-1.816006;99.96974
53.77100;297.9546;0.3891032;-2.708900;-0.1951646;-1.816919;100.0865
53.77934;297.9981;0.3890117;-2.709592;-0.1952428;-1.817702;99.92650
53.78766;298.0376;0.3889424;-2.710097;-0.1953088;-1.818373;99.94148
53.79600;298.0780;0.3888731;-2.710275;-0.1953521;-1.818830;100.0182
53.80434;298.1209;0.3888405;-2.710784;-0.1954178;-1.819498;100.0354
53.81268;298.1606;0.3887982;-2.711652;-0.1955084;-1.820397;99.97238
53.82100;298.2022;0.3887653;-2.712290;-0.1955829;-1.821146;99.97040
53.82934;298.2454;0.3887045;-2.712672;-0.1956398;-1.821732;100.0615
53.83766;298.2863;0.3886534;-2.713470;-0.1957255;-1.822585;99.93712
53.84600;298.3234;0.3885953;-2.713831;-0.1957819;-1.823166;100.0254
53.85434;298.3686;0.3885270;-2.714048;-0.1958269;-1.823640;99.98082
53.86266;298.4093;0.3884714;-2.714775;-0.1959074;-1.824444;100.0480
53.87100;298.4552;0.3884171;-2.715276;-0.1959715;-1.825097;99.98782
53.87934;298.4932;0.3883928;-2.716055;-0.1960566;-1.825945;100.0284
53.88766;298.5368;0.3883559;-2.716775;-0.1961363;-1.826744;99.98707
53.89600;298.5802;0.3882779;-2.717643;-0.1962262;-1.827637;100.0197
53.90434;298.6188;0.3881870;-2.718106;-0.1962899;-1.828286;99.96054
53.91266;298.6602;0.3881128;-2.719191;-0.1963947;-1.829318;99.99875
53.92100;298.7008;0.3880508;-2.720459;-0.1965121;-1.830468;99.93035
53.92934;298.7432;0.3880180;-2.721733;-0.1966299;-1.831621;100.0762
53.93768;298.7850;0.3879944;-2.722650;-0.1967234;-1.832548;99.99614
53.94600;298.8304;0.3879705;-2.722688;-0.1967568;-1.832915;100.0486
53.95434;298.8690;0.3879216;-2.723161;-0.1968211;-1.833570;99.90914
53.96266;298.9148;0.3878737;-2.723761;-0.1968925;-1.834291;100.0283
53.97100;298.9533;0.3878266;-2.724133;-0.1969499;-1.834883;99.93494
53.97934;299.0009;0.3878042;-2.723937;-0.1969672;-1.835099;100.0091
53.98766;299.0396;0.3877683;-2.723868;-0.1969951;-1.835416;100.0752
53.99600;299.0792;0.3877658;-2.723915;-0.1970306;-1.835805;99.98351
54.00434;299.1242;0.3877695;-2.723501;-0.1970340;-1.835892;100.0419
54.01266;299.1647;0.3877727;-2.723606;-0.1970734;-1.836316;99.92887
54.02100;299.2090;0.3877988;-2.724325;-0.1971537;-1.837122;100.0391
54.02934;299.2464;0.3878016;-2.725148;-0.1972420;-1.838001;99.94639
54.03766;299.2900;0.3877832;-2.725568;-0.1973019;-1.838616;99.95219
54.04600;299.3313;0.3877075;-2.725928;-0.1973582;-1.839196;100.0109
54.05434;299.3694;0.3876555;-2.726670;-0.1974408;-1.840022;100.0353
54.06268;299.4108;0.3876426;-2.727491;-0.1975275;-1.840886;99.98856
54.07100;299.4550;0.3876026;-2.728356;-0.1976168;-1.841774;100.0695
54.07934;299.4987;0.3875259;-2.728887;-0.1976839;-1.842456;99.93353
54.08766;299.5391;0.3874011;-2.729908;-0.1977848;-1.843452;100.0104
54.09600;299.5774;0.3872723;-2.730720;-0.1978719;-1.844320;100.0240
54.10434;299.6184;0.3871514;-2.730708;-0.1979022;-1.844658;100.0620
54.11266;299.6596;0.3870076;-2.731015;-0.1979544;-1.845200;99.96938
54.12100;299.6987;0.3869162;-2.731616;-0.1980266;-1.845929;100.0516
54.12934;299.7425;0.3868656;-2.732206;-0.1980969;-1.846639;99.95038
54.13766;299.7850;0.3867741;-2.732766;-0.1981660;-1.847340;100.0296
54.14600;299.8234;0.3866350;-2.733596;-0.1982543;-1.848219;100.0309
54.15434;299.8682;0.3865822;-2.734745;-0.1983624;-1.849283;99.89355
54.16266;299.9080;0.3865295;-2.735692;-0.1984580;-1.850229;100.0129
54.17100;299.9507;0.3865177;-2.736345;-0.1985330;-1.850984;99.98432
54.17934;299.9926;0.3864787;-2.737148;-0.1986187;-1.851839;100.0582
54.18768;300.0330;0.3864380;-2.738315;-0.1987292;-1.852926;100.0568
54.19600;300.0742;0.3864117;-2.739576;-0.1988461;-1.854072;99.86566
54.20434;300.1132;0.3863480;-2.740268;-0.1989249;-1.854864;100.0258
54.21266;300.1542;0.3863037;-2.740934;-0.1990015;-1.855634;100.0008
54.22100;300.1991;0.3862633;-2.740961;-0.1990339;-1.855992;99.99881
54.22934;300.2389;0.3862694;-2.741410;-0.1990962;-1.856630;100.1073
54.23766;300.2841;0.3862470;-2.741572;-0.1991380;-1.857075;100.0146
54.24600;300.3240;0.3862381;-2.741543;-0.1991682;-1.857414;99.91419
54.25434;300.3660;0.3862140;-2.741516;-0.1991979;-1.857747;99.99121
54.26266;300.4085;0.3861746;-2.741300;-0.1992149;-1.857962;100.0109
54.27100;300.4500;0.3861328;-2.741298;-0.1992466;-1.858315;100.0703
54.27934;300.4923;0.3861075;-2.741730;-0.1993075;-1.858939;99.87478
54.28766;300.5340;0.3861124;-2.742104;-0.1993650;-1.859533;100.0098
54.29600;300.5764;0.3860936;-2.742782;-0.1994428;-1.860316;100.0815
54.30434;300.6180;0.3860760;-2.743445;-0.1995198;-1.861092;99.96250
54.31268;300.6602;0.3860268;-2.743702;-0.1995692;-1.861610;99.97261
54.32100;300.7018;0.3859447;-2.744046;-0.1996245;-1.862183;100.1431
54.32934;300.7414;0.3858574;-2.744621;-0.1996959;-1.862906;99.87559
54.33766;300.7836;0.3857897;-2.745570;-0.1997917;-1.863856;100.0286
54.34600;300.8245;0.3857425;-2.746118;-0.1998606;-1.864556;99.99597
54.35434;300.8667;0.3856950;-2.746375;-0.1999098;-1.865071;100.0311
54.36266;300.9117;0.3856438;-2.746418;-0.1999439;-1.865448;99.98348
54.37100;300.9510;0.3855546;-2.746694;-0.1999951;-1.865981;99.86601
54.37934;300.9928;0.3854794;-2.746954;-0.2000446;-1.866500;100.1205
54.38766;301.0311;0.3853956;-2.747788;-0.2001332;-1.867384;99.94035
54.39600;301.0717;0.3853216;-2.748592;-0.2002191;-1.868242;100.0392
54.40434;301.1131;0.3853020;-2.749167;-0.2002894;-1.868954;100.0374
54.41266;301.1596;0.3852928;-2.749725;-0.2003576;-1.869648;100.0325
54.42100;301.1962;0.3852522;-2.750135;-0.2004184;-1.870272;100.0050
54.42934;301.2406;0.3852079;-2.750770;-0.2004923;-1.871018;99.85506
54.43768;301.2838;0.3851632;-2.751272;-0.2005577;-1.871685;100.1065
54.44600;301.3186;0.3851311;-2.751762;-0.2006237;-1.872358;99.94838
54.45434;301.3623;0.3850824;-2.752572;-0.2007091;-1.873211;100.0309
54.46266;301.4014;0.3850372;-2.753102;-0.2007766;-1.873897;100.0322
54.47100;301.4467;0.3850212;-2.753430;-0.2008296;-1.874448;99.91236
54.47934;301.4848;0.3850042;-2.753562;-0.2008712;-1.874894;100.0808
54.48766;301.5253;0.3849502;-2.754178;-0.2009444;-1.875632;99.95500
54.49600;301.5710;0.3848764;-2.754744;-0.2010130;-1.876329;99.99735
54.50434;301.6100;0.3848040;-2.755089;-0.2010686;-1.876905;99.94147
54.51266;301.6544;0.3847438;-2.755415;-0.2011217;-1.877458;100.0892
54.52100;301.6965;0.3846684;-2.756206;-0.2012066;-1.878307;100.0615
54.52934;301.7368;0.3845832;-2.756908;-0.2012862;-1.879107;99.97931
54.53766;301.7781;0.3845570;-2.757592;-0.2013643;-1.879894;99.87451
54.54600;301.8166;0.3845472;-2.757992;-0.2014240;-1.880509;100.1147
54.55434;301.8596;0.3845075;-2.758482;-0.2014885;-1.881168;99.92862
54.56268;301.9012;0.3844422;-2.759030;-0.2015570;-1.881864;100.0353
54.57100;301.9430;0.3843838;-2.759380;-0.2016131;-1.882446;99.95732
54.57934;301.9850;0.3843366;-2.759663;-0.2016640;-1.882978;99.99749
54.58766;302.0297;0.3842969;-2.760093;-0.2017242;-1.883598;100.0386
54.59600;302.0678;0.3842709;-2.760706;-0.2017984;-1.884348;99.99745
54.60434;302.1041;0.3842855;-2.761254;-0.2018680;-1.885054;100.0774
54.61266;302.1442;0.3842778;-2.761454;-0.2019130;-1.885530;99.97241
54.62100;302.1875;0.3842433;-2.761760;-0.2019646;-1.886069;99.90672
54.62934;302.2316;0.3841814;-2.762470;-0.2020434;-1.886862;100.0845
54.63766;302.2744;0.3841238;-2.762965;-0.2021085;-1.887527;99.98754
54.64600;302.3172;0.3840862;-2.763464;-0.2021739;-1.888195;99.98212
54.65434;302.3550;0.3840533;-2.764084;-0.2022481;-1.888945;99.97086
54.66266;302.3968;0.3840144;-2.764624;-0.2023162;-1.889638;99.89181
54.67100;302.4386;0.3839697;-2.765056;-0.2023770;-1.890262;100.1551
54.67934;302.4782;0.3838985;-2.765792;-0.2024584;-1.891079;100.0751
54.68768;302.5229;0.3838131;-2.766002;-0.2025038;-1.891561;99.92094
54.69600;302.5586;0.3837262;-2.766909;-0.2025983;-1.892501;99.95380
54.70434;302.6008;0.3836717;-2.767804;-0.2026902;-1.893417;100.1086
54.71266;302.6422;0.3836258;-2.768517;-0.2027699;-1.894218;99.86476
54.72100;302.6894;0.3835900;-2.769030;-0.2028351;-1.894884;100.0356
54.72934;302.7321;0.3835446;-2.769700;-0.2029118;-1.895659;99.94506
54.73766;302.7744;0.3834930;-2.770154;-0.2029746;-1.896304;100.1256
54.74600;302.8154;0.3834264;-2.770766;-0.2030483;-1.897050;99.95528
54.75434;302.8550;0.3833646;-2.771534;-0.2031326;-1.897896;100.0711
54.76266;302.8996;0.3833130;-2.771894;-0.2031887;-1.898478;99.87969
54.77100;302.9426;0.3832544;-2.772434;-0.2032574;-1.899178;100.0487
54.77934;302.9859;0.3832400;-2.772514;-0.2032954;-1.899592;99.97399
54.78766;303.0212;0.3831885;-2.772745;-0.2033454;-1.900118;99.92182
54.79600;303.0660;0.3831272;-2.772886;-0.2033871;-1.900566;100.0873
54.80434;303.1111;0.3830437;-2.773251;-0.2034435;-1.901152;100.0564
54.81268;303.1494;0.3829610;-2.773294;-0.2034799;-1.901550;99.85712
54.82100;303.1908;0.3828746;-2.773267;-0.2035104;-1.901894;100.1338
54.82934;303.2281;0.3828386;-2.773570;-0.2035640;-1.902451;100.0080
54.83766;303.2674;0.3828074;-2.773500;-0.2035916;-1.902767;99.91034
54.84600;303.3072;0.3827934;-2.773530;-0.2036258;-1.903144;100.0758
54.85434;303.3515;0.3827641;-2.773602;-0.2036616;-1.903535;100.0212
54.86266;303.3965;0.3826832;-2.773589;-0.2036916;-1.903873;99.94812
54.87100;303.4382;0.3826162;-2.773574;-0.2037228;-1.904221;100.0296
54.87934;303.4820;0.3825743;-2.773837;-0.2037724;-1.904743;100.0159
54.88766;303.5246;0.3825342;-2.774054;-0.2038189;-1.905236;99.92426
54.89600;303.5650;0.3825140;-2.774518;-0.2038825;-1.905888;99.98028
54.90434;303.6089;0.3825192;-2.775064;-0.2039509;-1.906586;100.0093
54.91266;303.6494;0.3824730;-2.775470;-0.2040114;-1.907210;99.91309
54.92100;303.6875;0.3824310;-2.775589;-0.2040530;-1.907657;100.1457
54.92934;303.7343;0.3823614;-2.775646;-0.2040889;-1.908052;99.96709
54.93768;303.7674;0.3823006;-2.776093;-0.2041537;-1.908716;99.97778
54.94600;303.8122;0.3822841;-2.777430;-0.2042748;-1.909907;99.95563
54.95434;303.8539;0.3822900;-2.778318;-0.2043668;-1.910825;100.0598
54.96266;303.8968;0.3822830;-2.778350;-0.2044009;-1.911201;100.0118
54.97100;303.9426;0.3822734;-2.778742;-0.2044588;-1.911801;100.0379
54.97934;303.9824;0.3822216;-2.779209;-0.2045231;-1.912460;99.96749
54.98766;304.0260;0.3821590;-2.779358;-0.2045653;-1.912914;99.98524
54.99600;304.0600;0.3821274;-2.779174;-0.2045868;-1.913173;100.0308
55.00434;304.1018;0.3820797;-2.779844;-0.2046639;-1.913951;99.97466
55.01266;304.1420;0.3820414;-2.780846;-0.2047632;-1.914937;100.0142
55.02100;304.1867;0.3820088;-2.781602;-0.2048454;-1.915764;99.99424
55.02934;304.2248;0.3819678;-2.781794;-0.2048916;-1.916254;99.97356
55.03766;304.2646;0.3818645;-2.781967;-0.2049356;-1.916723;99.97938
55.04600;304.3090;0.3817506;-2.782710;-0.2050168;-1.917540;100.0829
55.05434;304.3518;0.3816809;-2.783223;-0.2050826;-1.918214;100.0188
55.06268;304.3930;0.3816340;-2.783764;-0.2051510;-1.918910;99.85464
55.07100;304.4343;0.3815996;-2.784802;-0.2052523;-1.919916;100.0953
55.07934;304.4820;0.3815734;-2.785932;-0.2053592;-1.920973;99.95934
55.08766;304.5230;0.3815547;-2.786241;-0.2054131;-1.921536;100.0561
55.09600;304.5658;0.3815233;-2.786696;-0.2054764;-1.922188;99.90944
55.10434;304.6094;0.3814459;-2.786510;-0.2054969;-1.922439;100.0136
55.11266;304.6491;0.3813519;-2.786350;-0.2055200;-1.922715;100.0364
55.12100;304.6882;0.3813203;-2.786370;-0.2055554;-1.923106;100.1363
55.12934;304.7282;0.3813053;-2.786591;-0.2056036;-1.923615;99.92030
55.13766;304.7712;0.3812878;-2.786948;-0.2056600;-1.924202;99.96884
55.14600;304.8130;0.3812631;-2.786935;-0.2056920;-1.924561;100.0229
55.15434;304.8515;0.3812045;-2.786618;-0.2057045;-1.924737;100.0681
55.16266;304.8946;0.3811296;-2.786810;-0.2057493;-1.925214;99.93582
55.17100;304.9383;0.3810587;-2.787566;-0.2058319;-1.926044;100.0592
55.17934;304.9783;0.3809993;-2.787530;-0.2058623;-1.926387;99.85204
55.18768;305.0206;0.3809511;-2.788108;-0.2059329;-1.927106;100.0478
55.19600;305.0598;0.3809478;-2.788318;-0.2059797;-1.927601;99.95272
55.20434;305.1028;0.3809098;-2.788656;-0.2060343;-1.928171;100.0733
55.21266;305.1424;0.3808333;-2.788554;-0.2060605;-1.928474;100.0048
55.22100;305.1831;0.3807462;-2.788438;-0.2060854;-1.928766;100.0215
55.22934;305.2287;0.3806803;-2.788858;-0.2061449;-1.929381;99.90581
55.23766;305.2674;0.3806231;-2.789700;-0.2062346;-1.930279;99.98955
55.24600;305.3080;0.3805834;-2.789502;-0.2062541;-1.930520;100.1571
55.25434;305.3457;0.3805420;-2.789250;-0.2062702;-1.930728;100.0224
55.26266;305.3907;0.3804691;-2.789835;-0.2063406;-1.931445;99.86938
55.27100;305.4343;0.3804281;-2.790369;-0.2064084;-1.932137;99.99720
55.27934;305.4749;0.3803750;-2.791039;-0.2064858;-1.932921;100.0149
55.28766;305.5181;0.3803246;-2.791232;-0.2065310;-1.933403;100.0056
55.29600;305.5613;0.3803008;-2.791926;-0.2066100;-1.934201;99.92901
55.30434;305.6008;0.3802630;-2.792618;-0.2066896;-1.935005;100.0639
55.31268;305.6442;0.3802197;-2.793260;-0.2067649;-1.935769;99.98449
55.32100;305.6864;0.3801641;-2.793240;-0.2067963;-1.936122;100.0045
55.32934;305.7275;0.3801054;-2.793892;-0.2068732;-1.936901;99.96894
55.33766;305.7724;0.3800235;-2.794787;-0.2069656;-1.937826;100.0477
55.34600;305.8086;0.3799607;-2.795177;-0.2070264;-1.938454;100.0389
55.35434;305.8512;0.3799062;-2.795384;-0.2070728;-1.938948;99.91754
55.36266;305.8942;0.3798394;-2.795467;-0.2071111;-1.939367;100.0462
55.37100;305.9374;0.3797790;-2.796050;-0.2071826;-1.940095;99.98382
55.37934;305.9803;0.3797193;-2.796875;-0.2072706;-1.940978;100.0169
55.38766;306.0240;0.3796683;-2.797408;-0.2073392;-1.941680;99.94469
55.39600;306.0574;0.3795935;-2.797457;-0.2073772;-1.942096;100.0018
55.40434;306.0950;0.3795722;-2.798359;-0.2074707;-1.943029;100.1275
55.41266;306.1432;0.3795362;-2.799137;-0.2075535;-1.943863;99.90156
55.42100;306.1870;0.3794994;-2.799366;-0.2076011;-1.944368;100.0568
55.42934;306.2272;0.3794656;-2.799708;-0.2076570;-1.944951;99.89199
55.43768;306.2694;0.3794340;-2.800095;-0.2077160;-1.945563;100.0652
55.44600;306.3102;0.3793980;-2.800508;-0.2077766;-1.946188;99.98828
55.45434;306.3546;0.3793823;-2.800864;-0.2078326;-1.946773;99.97094
55.46266;306.3954;0.3793801;-2.800664;-0.2078525;-1.947018;100.0216
55.47100;306.4385;0.3793432;-2.800405;-0.2078675;-1.947218;100.0407
55.47934;306.4768;0.3793186;-2.800472;-0.2079058;-1.947636;99.95371
55.48766;306.5197;0.3792634;-2.800489;-0.2079401;-1.948017;99.92155
55.49600;306.5578;0.3791953;-2.800412;-0.2079692;-1.948349;100.1457
55.50434;306.5989;0.3791436;-2.800634;-0.2080166;-1.948852;100.0008
55.51266;306.6402;0.3791035;-2.800973;-0.2080719;-1.949428;99.96630
55.52100;306.6841;0.3790468;-2.801300;-0.2081259;-1.949994;100.0215
55.52934;306.7277;0.3789645;-2.801867;-0.2081962;-1.950712;99.93322
55.53766;306.7678;0.3788520;-2.802508;-0.2082722;-1.951482;100.0478
55.54600;306.8061;0.3787494;-2.803118;-0.2083460;-1.952232;99.97031
55.55434;306.8506;0.3786819;-2.803741;-0.2084194;-1.952979;100.0603
55.56268;306.8920;0.3785884;-2.804224;-0.2084844;-1.953646;99.94939
55.57100;306.9345;0.3784993;-2.805032;-0.2085709;-1.954516;99.98965
55.57934;306.9736;0.3784452;-2.805782;-0.2086542;-1.955356;100.0247
55.58766;307.0220;0.3783972;-2.806286;-0.2087196;-1.956029;100.0207
55.59600;307.0614;0.3783779;-2.806316;-0.2087560;-1.956430;99.96441
55.60434;307.1001;0.3783647;-2.806698;-0.2088152;-1.957044;99.97137
55.61266;307.1383;0.3783813;-2.807308;-0.2088892;-1.957797;100.0528
55.62100;307.1841;0.3783915;-2.807724;-0.2089488;-1.958414;99.98794
55.62934;307.2304;0.3783910;-2.808188;-0.2090120;-1.959067;100.0034
55.63766;307.2721;0.3783804;-2.808493;-0.2090661;-1.959634;99.97020
55.64600;307.3116;0.3783982;-2.809094;-0.2091400;-1.960388;99.94668
55.65434;307.3502;0.3784136;-2.809167;-0.2091789;-1.960812;100.0682
55.66266;307.3900;0.3783931;-2.809468;-0.2092324;-1.961373;100.1034
55.67100;307.4346;0.3783530;-2.809752;-0.2092835;-1.961911;99.98828
55.67934;307.4734;0.3782808;-2.810437;-0.2093624;-1.962709;99.89474
55.68768;307.5142;0.3782168;-2.810655;-0.2094098;-1.963213;100.0192
55.69600;307.5549;0.3781216;-2.810750;-0.2094496;-1.963646;100.0481
55.70434;307.5974;0.3780241;-2.810638;-0.2094746;-1.963939;99.94158
55.71266;307.6380;0.3779225;-2.810722;-0.2095131;-1.964358;100.0506
55.72100;307.6896;0.3778439;-2.811417;-0.2095897;-1.965136;99.98914
55.72934;307.7309;0.3777781;-2.812036;-0.2096643;-1.965895;99.98461
55.73766;307.7729;0.3777100;-2.812324;-0.2097170;-1.966449;99.93591
55.74600;307.8100;0.3776518;-2.812258;-0.2097473;-1.966794;100.1016
55.75434;307.8526;0.3776039;-2.812510;-0.2097974;-1.967324;100.0208
55.76266;307.8912;0.3775426;-2.812950;-0.2098606;-1.967977;99.89937
55.77100;307.9319;0.3774656;-2.813730;-0.2099460;-1.968837;100.0207
55.77934;307.9776;0.3774365;-2.813861;-0.2099873;-1.969285;100.0231
55.78766;308.0187;0.3774290;-2.814293;-0.2100500;-1.969934;99.97191
55.79600;308.0668;0.3774013;-2.814821;-0.2101177;-1.970630;100.0541
55.80434;308.1064;0.3773751;-2.815354;-0.2101875;-1.971344;99.98165
55.81268;308.1420;0.3773285;-2.815875;-0.2102563;-1.972049;99.98319
55.82100;308.1829;0.3772678;-2.816788;-0.2103498;-1.972986;99.92093
55.82934;308.2289;0.3772289;-2.817682;-0.2104412;-1.973903;100.0349
55.83766;308.2666;0.3772090;-2.818832;-0.2105516;-1.974998;100.0797
55.84600;308.3046;0.3772036;-2.819738;-0.2106456;-1.975939;99.95005
55.85434;308.3528;0.3771884;-2.820075;-0.2106998;-1.976508;100.0298
55.86266;308.3940;0.3771228;-2.820831;-0.2107836;-1.977354;99.92838
55.87100;308.4382;0.3770410;-2.821723;-0.2108757;-1.978278;100.1452
55.87934;308.4796;0.3769656;-2.822232;-0.2109427;-1.978966;99.81597
55.88766;308.5211;0.3768757;-2.822253;-0.2109770;-1.979348;100.1391
55.89600;308.5583;0.3768088;-2.822614;-0.2110354;-1.979956;99.84828
55.90434;308.6030;0.3767642;-2.822665;-0.2110714;-1.980353;100.1751
55.91266;308.6432;0.3766838;-2.822946;-0.2111238;-1.980904;99.93295
55.92100;308.6866;0.3766176;-2.822875;-0.2111520;-1.981230;99.97541
55.92934;308.7253;0.3765510;-2.822888;-0.2111872;-1.981621;100.0330
55.93768;308.7714;0.3764640;-2.823602;-0.2112674;-1.982434;100.0035
55.94600;308.8096;0.3763956;-2.823700;-0.2113079;-1.982874;99.95519
55.95434;308.8533;0.3763319;-2.823730;-0.2113426;-1.983261;100.0247
55.96266;308.8901;0.3762832;-2.824040;-0.2113970;-1.983830;100.0320
55.97100;308.9314;0.3762254;-2.824712;-0.2114746;-1.984617;100.0321
55.97934;308.9725;0.3761796;-2.824961;-0.2115242;-1.985143;99.96853
55.98766;309.0172;0.3761038;-2.825222;-0.2115740;-1.985669;100.0115
55.99600;309.0572;0.3760504;-2.825687;-0.2116382;-1.986332;100.0003
56.00434;309.1004;0.3759485;-2.826440;-0.2117208;-1.987167;99.99882
56.01266;309.1377;0.3758575;-2.826947;-0.2117886;-1.987864;99.91258
56.02100;309.1780;0.3758069;-2.827025;-0.2118266;-1.988278;99.97834
56.02934;309.2204;0.3757626;-2.827273;-0.2118755;-1.988797;99.98289
56.03766;309.2650;0.3757353;-2.827643;-0.2119322;-1.989389;99.98816
56.04600;309.3073;0.3756890;-2.827683;-0.2119679;-1.989784;100.0484
56.05434;309.3524;0.3756502;-2.827708;-0.2120025;-1.990169;100.0338
56.06268;309.3953;0.3755641;-2.827461;-0.2120197;-1.990392;99.96613
56.07100;309.4317;0.3755140;-2.827458;-0.2120544;-1.990779;100.0214
56.07934;309.4772;0.3754749;-2.827275;-0.2120750;-1.991032;99.98321
56.08766;309.5173;0.3754696;-2.826791;-0.2120770;-1.991112;99.99069
56.09600;309.5546;0.3754521;-2.827011;-0.2121258;-1.991630;100.0721
56.10434;309.6002;0.3754170;-2.827376;-0.2121830;-1.992228;99.99347
56.11266;309.6465;0.3753996;-2.828323;-0.2122789;-1.993190;99.94606
56.12100;309.6853;0.3753555;-2.828659;-0.2123358;-1.993786;99.96345
56.12934;309.7240;0.3753278;-2.829268;-0.2124106;-1.994549;100.1061
56.13766;309.7713;0.3752849;-2.829592;-0.2124642;-1.995114;99.93219
56.14600;309.8091;0.3752744;-2.830018;-0.2125269;-1.995762;100.0353
56.15434;309.8564;0.3752273;-2.830735;-0.2126070;-1.996574;100.0735
56.16266;309.8946;0.3751908;-2.831386;-0.2126846;-1.997365;99.85870
56.17100;309.9365;0.3751396;-2.831929;-0.2127542;-1.998079;100.0305
56.17934;309.9774;0.3750694;-2.831580;-0.2127654;-1.998245;100.0323
56.18768;310.0187;0.3750102;-2.831809;-0.2128146;-1.998768;99.96855
56.19600;310.0556;0.3749641;-2.831909;-0.2128553;-1.999211;100.0789
56.20434;310.1001;0.3749390;-2.832254;-0.2129106;-1.999790;99.91511
56.21266;310.1400;0.3748882;-2.832348;-0.2129508;-2.000229;100.1010
56.22100;310.1865;0.3748431;-2.832763;-0.2130104;-2.000848;99.94314
56.22934;310.2230;0.3747862;-2.833123;-0.2130689;-2.001458;100.0495
56.23766;310.2632;0.3747516;-2.833502;-0.2131270;-2.002064;99.97651
56.24600;310.3064;0.3746939;-2.834142;-0.2132018;-2.002826;100.0118
56.25434;310.3504;0.3746237;-2.835121;-0.2132994;-2.003803;100.0228
